file_path,line_no,function_name,return_type,parameter_types,full_signature
include/hitrace/trace.h,390,OH_HiTrace_EndChain,void,void,void OH_HiTrace_EndChain(void)
include/hitrace/trace.h,707,OH_HiTrace_FinishAsyncTrace,void,"const char * name,int32_t taskId","void OH_HiTrace_FinishAsyncTrace(const char *,int32_t)"
include/hitrace/trace.h,789,OH_HiTrace_FinishAsyncTraceEx,void,"HiTrace_Output_Level level,const char * name,int32_t taskId","void OH_HiTrace_FinishAsyncTraceEx(HiTrace_Output_Level,const char *,int32_t)"
include/hitrace/trace.h,667,OH_HiTrace_FinishTrace,void,void,void OH_HiTrace_FinishTrace(void)
include/hitrace/trace.h,749,OH_HiTrace_FinishTraceEx,void,HiTrace_Output_Level level,void OH_HiTrace_FinishTraceEx(HiTrace_Output_Level)
include/hitrace/trace.h,564,OH_HiTrace_GetChainId,uint64_t,const HiTraceId * id,uint64_t OH_HiTrace_GetChainId(const HiTraceId *)
include/hitrace/trace.h,539,OH_HiTrace_GetFlags,int,const HiTraceId * id,int OH_HiTrace_GetFlags(const HiTraceId *)
include/hitrace/trace.h,403,OH_HiTrace_GetId,HiTraceId,void,HiTraceId OH_HiTrace_GetId(void)
include/hitrace/trace.h,614,OH_HiTrace_GetParentSpanId,uint64_t,const HiTraceId * id,uint64_t OH_HiTrace_GetParentSpanId(const HiTraceId *)
include/hitrace/trace.h,589,OH_HiTrace_GetSpanId,uint64_t,const HiTraceId * id,uint64_t OH_HiTrace_GetSpanId(const HiTraceId *)
include/hitrace/trace.h,483,OH_HiTrace_IdFromBytes,void,"HiTraceId * id,const uint8_t * pIdArray,int len","void OH_HiTrace_IdFromBytes(HiTraceId *,const uint8_t *,int)"
include/hitrace/trace.h,642,OH_HiTrace_IdToBytes,int,"const HiTraceId * id,uint8_t * pIdArray,int len","int OH_HiTrace_IdToBytes(const HiTraceId *,uint8_t *,int)"
include/hitrace/trace.h,470,OH_HiTrace_InitId,void,HiTraceId * id,void OH_HiTrace_InitId(HiTraceId *)
include/hitrace/trace.h,511,OH_HiTrace_IsFlagEnabled,bool,"const HiTraceId * id,HiTrace_Flag flag","bool OH_HiTrace_IsFlagEnabled(const HiTraceId *,HiTrace_Flag)"
include/hitrace/trace.h,497,OH_HiTrace_IsIdValid,bool,const HiTraceId * id,bool OH_HiTrace_IsIdValid(const HiTraceId *)
include/hitrace/trace.h,812,OH_HiTrace_IsTraceEnabled,bool,void,bool OH_HiTrace_IsTraceEnabled(void)
include/hitrace/trace.h,828,OH_HiTrace_RegisterTraceListener,int32_t,OH_HiTrace_TraceEventListener callback,int32_t OH_HiTrace_RegisterTraceListener(OH_HiTrace_TraceEventListener)
include/hitrace/trace.h,576,OH_HiTrace_SetChainId,void,"HiTraceId * id,uint64_t chainId","void OH_HiTrace_SetChainId(HiTraceId *,uint64_t)"
include/hitrace/trace.h,551,OH_HiTrace_SetFlags,void,"HiTraceId * id,int flags","void OH_HiTrace_SetFlags(HiTraceId *,int)"
include/hitrace/trace.h,416,OH_HiTrace_SetId,void,const HiTraceId * id,void OH_HiTrace_SetId(const HiTraceId *)
include/hitrace/trace.h,626,OH_HiTrace_SetParentSpanId,void,"HiTraceId * id,uint64_t parentSpanId","void OH_HiTrace_SetParentSpanId(HiTraceId *,uint64_t)"
include/hitrace/trace.h,601,OH_HiTrace_SetSpanId,void,"HiTraceId * id,uint64_t spanId","void OH_HiTrace_SetSpanId(HiTraceId *,uint64_t)"
include/hitrace/trace.h,689,OH_HiTrace_StartAsyncTrace,void,"const char * name,int32_t taskId","void OH_HiTrace_StartAsyncTrace(const char *,int32_t)"
include/hitrace/trace.h,773,OH_HiTrace_StartAsyncTraceEx,void,"HiTrace_Output_Level level,const char * name,int32_t taskId,const char * customCategory,const char * customArgs","void OH_HiTrace_StartAsyncTraceEx(HiTrace_Output_Level,const char *,int32_t,const char *,const char *)"
include/hitrace/trace.h,656,OH_HiTrace_StartTrace,void,const char * name,void OH_HiTrace_StartTrace(const char *)
include/hitrace/trace.h,735,OH_HiTrace_StartTraceEx,void,"HiTrace_Output_Level level,const char * name,const char * customArgs","void OH_HiTrace_StartTraceEx(HiTrace_Output_Level,const char *,const char *)"
include/hitrace/trace.h,457,OH_HiTrace_Tracepoint,void,"HiTrace_Communication_Mode mode,HiTrace_Tracepoint_Type type,const HiTraceId * id,const char * fmt,...","void OH_HiTrace_Tracepoint(HiTrace_Communication_Mode,HiTrace_Tracepoint_Type,const HiTraceId *,const char *,...)"
include/hitrace/trace.h,844,OH_HiTrace_UnregisterTraceListener,int32_t,int32_t index,int32_t OH_HiTrace_UnregisterTraceListener(int32_t)
include/native_vsync/native_vsync.h,79,OH_NativeVSync_Create,OH_NativeVSync *,"const char * name,unsigned int length","OH_NativeVSync * OH_NativeVSync_Create(const char *,unsigned int)"
include/native_vsync/native_vsync.h,106,OH_NativeVSync_Create_ForAssociatedWindow,OH_NativeVSync *,"uint64_t windowID,const char * name,unsigned int length","OH_NativeVSync * OH_NativeVSync_Create_ForAssociatedWindow(uint64_t,const char *,unsigned int)"
include/native_vsync/native_vsync.h,186,OH_NativeVSync_DVSyncSwitch,int,"OH_NativeVSync * nativeVsync,bool enable","int OH_NativeVSync_DVSyncSwitch(OH_NativeVSync *,bool)"
include/native_vsync/native_vsync.h,92,OH_NativeVSync_Destroy,void,OH_NativeVSync * nativeVsync,void OH_NativeVSync_Destroy(OH_NativeVSync *)
include/native_vsync/native_vsync.h,158,OH_NativeVSync_GetPeriod,int,"OH_NativeVSync * nativeVsync,long long * period","int OH_NativeVSync_GetPeriod(OH_NativeVSync *,long long *)"
include/native_vsync/native_vsync.h,122,OH_NativeVSync_RequestFrame,int,"OH_NativeVSync * nativeVsync,OH_NativeVSync_FrameCallback callback,void * data","int OH_NativeVSync_RequestFrame(OH_NativeVSync *,OH_NativeVSync_FrameCallback,void *)"
include/native_vsync/native_vsync.h,139,OH_NativeVSync_RequestFrameWithMultiCallback,int,"OH_NativeVSync * nativeVsync,OH_NativeVSync_FrameCallback callback,void * data","int OH_NativeVSync_RequestFrameWithMultiCallback(OH_NativeVSync *,OH_NativeVSync_FrameCallback,void *)"
include/native_vsync/native_vsync.h,200,OH_NativeVSync_SetExpectedFrameRateRange,int,"OH_NativeVSync * nativeVsync,OH_NativeVSync_ExpectedRateRange * range","int OH_NativeVSync_SetExpectedFrameRateRange(OH_NativeVSync *,OH_NativeVSync_ExpectedRateRange *)"
include/usb_serial/usb_serial_api.h,106,OH_UsbSerial_Close,int32_t,UsbSerial_Device ** dev,int32_t OH_UsbSerial_Close(UsbSerial_Device **)
include/usb_serial/usb_serial_api.h,243,OH_UsbSerial_Flush,int32_t,UsbSerial_Device * dev,int32_t OH_UsbSerial_Flush(UsbSerial_Device *)
include/usb_serial/usb_serial_api.h,259,OH_UsbSerial_FlushInput,int32_t,UsbSerial_Device * dev,int32_t OH_UsbSerial_FlushInput(UsbSerial_Device *)
include/usb_serial/usb_serial_api.h,275,OH_UsbSerial_FlushOutput,int32_t,UsbSerial_Device * dev,int32_t OH_UsbSerial_FlushOutput(UsbSerial_Device *)
include/usb_serial/usb_serial_api.h,57,OH_UsbSerial_Init,int32_t,void,int32_t OH_UsbSerial_Init(void)
include/usb_serial/usb_serial_api.h,88,OH_UsbSerial_Open,int32_t,"uint64_t deviceId,uint8_t interfaceIndex,UsbSerial_Device ** dev","int32_t OH_UsbSerial_Open(uint64_t,uint8_t,UsbSerial_Device **)"
include/usb_serial/usb_serial_api.h,127,OH_UsbSerial_Read,int32_t,"UsbSerial_Device * dev,uint8_t * buff,uint32_t bufferSize,uint32_t * bytesRead","int32_t OH_UsbSerial_Read(UsbSerial_Device *,uint8_t *,uint32_t,uint32_t *)"
include/usb_serial/usb_serial_api.h,69,OH_UsbSerial_Release,int32_t,void,int32_t OH_UsbSerial_Release(void)
include/usb_serial/usb_serial_api.h,166,OH_UsbSerial_SetBaudRate,int32_t,"UsbSerial_Device * dev,uint32_t baudRate","int32_t OH_UsbSerial_SetBaudRate(UsbSerial_Device *,uint32_t)"
include/usb_serial/usb_serial_api.h,226,OH_UsbSerial_SetFlowControl,int32_t,"UsbSerial_Device * dev,UsbSerial_FlowControl flowControl","int32_t OH_UsbSerial_SetFlowControl(UsbSerial_Device *,UsbSerial_FlowControl)"
include/usb_serial/usb_serial_api.h,185,OH_UsbSerial_SetParams,int32_t,"UsbSerial_Device * dev,UsbSerial_Params * params","int32_t OH_UsbSerial_SetParams(UsbSerial_Device *,UsbSerial_Params *)"
include/usb_serial/usb_serial_api.h,207,OH_UsbSerial_SetTimeout,int32_t,"UsbSerial_Device * dev,int timeout","int32_t OH_UsbSerial_SetTimeout(UsbSerial_Device *,int)"
include/usb_serial/usb_serial_api.h,148,OH_UsbSerial_Write,int32_t,"UsbSerial_Device * dev,uint8_t * buff,uint32_t bufferSize,uint32_t * bytesWritten","int32_t OH_UsbSerial_Write(UsbSerial_Device *,uint8_t *,uint32_t,uint32_t *)"
include/LocationKit/oh_location.h,56,OH_Location_IsLocatingEnabled,Location_ResultCode,bool * enabled,Location_ResultCode OH_Location_IsLocatingEnabled(bool *)
include/LocationKit/oh_location.h,78,OH_Location_StartLocating,Location_ResultCode,const Location_RequestConfig * requestConfig,Location_ResultCode OH_Location_StartLocating(const Location_RequestConfig *)
include/LocationKit/oh_location.h,102,OH_Location_StopLocating,Location_ResultCode,const Location_RequestConfig * requestConfig,Location_ResultCode OH_Location_StopLocating(const Location_RequestConfig *)
include/LocationKit/oh_location_type.h,276,OH_LocationInfo_GetAdditionalInfo,Location_ResultCode,"Location_Info * location,char * additionalInfo,uint32_t length","Location_ResultCode OH_LocationInfo_GetAdditionalInfo(Location_Info *,char *,uint32_t)"
include/LocationKit/oh_location_type.h,255,OH_LocationInfo_GetBasicInfo,Location_BasicInfo,Location_Info * location,Location_BasicInfo OH_LocationInfo_GetBasicInfo(Location_Info *)
include/LocationKit/oh_location_type.h,377,OH_LocationRequestConfig_SetCallback,void,"Location_RequestConfig * requestConfig,Location_InfoCallback callback,void * userData","void OH_LocationRequestConfig_SetCallback(Location_RequestConfig *,Location_InfoCallback,void *)"
include/LocationKit/oh_location_type.h,362,OH_LocationRequestConfig_SetInterval,void,"Location_RequestConfig * requestConfig,int interval","void OH_LocationRequestConfig_SetInterval(Location_RequestConfig *,int)"
include/LocationKit/oh_location_type.h,349,OH_LocationRequestConfig_SetPowerConsumptionScene,void,"Location_RequestConfig * requestConfig,Location_PowerConsumptionScene powerConsumptionScene","void OH_LocationRequestConfig_SetPowerConsumptionScene(Location_RequestConfig *,Location_PowerConsumptionScene)"
include/LocationKit/oh_location_type.h,335,OH_LocationRequestConfig_SetUseScene,void,"Location_RequestConfig * requestConfig,Location_UseScene useScene","void OH_LocationRequestConfig_SetUseScene(Location_RequestConfig *,Location_UseScene)"
include/LocationKit/oh_location_type.h,307,OH_Location_CreateRequestConfig,Location_RequestConfig *,void,Location_RequestConfig * OH_Location_CreateRequestConfig(void)
include/LocationKit/oh_location_type.h,316,OH_Location_DestroyRequestConfig,void,Location_RequestConfig * requestConfig,void OH_Location_DestroyRequestConfig(Location_RequestConfig *)
include/native_color_space_manager/native_color_space_manager.h,165,OH_NativeColorSpaceManager_CreateFromName,OH_NativeColorSpaceManager *,ColorSpaceName colorSpaceName,OH_NativeColorSpaceManager * OH_NativeColorSpaceManager_CreateFromName(ColorSpaceName)
include/native_color_space_manager/native_color_space_manager.h,180,OH_NativeColorSpaceManager_CreateFromPrimariesAndGamma,OH_NativeColorSpaceManager *,"ColorSpacePrimaries primaries,float gamma","OH_NativeColorSpaceManager * OH_NativeColorSpaceManager_CreateFromPrimariesAndGamma(ColorSpacePrimaries,float)"
include/native_color_space_manager/native_color_space_manager.h,192,OH_NativeColorSpaceManager_Destroy,void,OH_NativeColorSpaceManager * nativeColorSpaceManager,void OH_NativeColorSpaceManager_Destroy(OH_NativeColorSpaceManager *)
include/native_color_space_manager/native_color_space_manager.h,204,OH_NativeColorSpaceManager_GetColorSpaceName,int,OH_NativeColorSpaceManager * nativeColorSpaceManager,int OH_NativeColorSpaceManager_GetColorSpaceName(OH_NativeColorSpaceManager *)
include/native_color_space_manager/native_color_space_manager.h,230,OH_NativeColorSpaceManager_GetGamma,float,OH_NativeColorSpaceManager * nativeColorSpaceManager,float OH_NativeColorSpaceManager_GetGamma(OH_NativeColorSpaceManager *)
include/native_color_space_manager/native_color_space_manager.h,217,OH_NativeColorSpaceManager_GetWhitePoint,WhitePointArray,OH_NativeColorSpaceManager * nativeColorSpaceManager,WhitePointArray OH_NativeColorSpaceManager_GetWhitePoint(OH_NativeColorSpaceManager *)
include/ohaudio/native_audio_session_manager.h,332,OH_AudioManager_GetAudioSessionManager,OH_AudioCommon_Result,OH_AudioSessionManager ** audioSessionManager,OH_AudioCommon_Result OH_AudioManager_GetAudioSessionManager(OH_AudioSessionManager **)
include/ohaudio/native_audio_session_manager.h,349,OH_AudioSessionManager_ActivateAudioSession,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,const OH_AudioSession_Strategy * strategy","OH_AudioCommon_Result OH_AudioSessionManager_ActivateAudioSession(OH_AudioSessionManager *,const OH_AudioSession_Strategy *)"
include/ohaudio/native_audio_session_manager.h,363,OH_AudioSessionManager_DeactivateAudioSession,OH_AudioCommon_Result,OH_AudioSessionManager * audioSessionManager,OH_AudioCommon_Result OH_AudioSessionManager_DeactivateAudioSession(OH_AudioSessionManager *)
include/ohaudio/native_audio_session_manager.h,566,OH_AudioSessionManager_GetAvailableDevices,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioDevice_Usage deviceUsage,OH_AudioDeviceDescriptorArray ** audioDeviceDescriptorArray","OH_AudioCommon_Result OH_AudioSessionManager_GetAvailableDevices(OH_AudioSessionManager *,OH_AudioDevice_Usage,OH_AudioDeviceDescriptorArray **)"
include/ohaudio/native_audio_session_manager.h,683,OH_AudioSessionManager_GetBluetoothAndNearlinkPreferredRecordCategory,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioSession_BluetoothAndNearlinkPreferredRecordCategory * category","OH_AudioCommon_Result OH_AudioSessionManager_GetBluetoothAndNearlinkPreferredRecordCategory(OH_AudioSessionManager *,OH_AudioSession_BluetoothAndNearlinkPreferredRecordCategory *)"
include/ohaudio/native_audio_session_manager.h,493,OH_AudioSessionManager_GetDefaultOutputDevice,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioDevice_Type * deviceType","OH_AudioCommon_Result OH_AudioSessionManager_GetDefaultOutputDevice(OH_AudioSessionManager *,OH_AudioDevice_Type *)"
include/ohaudio/native_audio_session_manager.h,646,OH_AudioSessionManager_GetSelectedMediaInputDevice,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioDeviceDescriptor ** audioDeviceDescriptor","OH_AudioCommon_Result OH_AudioSessionManager_GetSelectedMediaInputDevice(OH_AudioSessionManager *,OH_AudioDeviceDescriptor **)"
include/ohaudio/native_audio_session_manager.h,376,OH_AudioSessionManager_IsAudioSessionActivated,bool,OH_AudioSessionManager * audioSessionManager,bool OH_AudioSessionManager_IsAudioSessionActivated(OH_AudioSessionManager *)
include/ohaudio/native_audio_session_manager.h,585,OH_AudioSessionManager_RegisterAvailableDevicesChangeCallback,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioDevice_Usage deviceUsage,OH_AudioSession_AvailableDeviceChangedCallback callback","OH_AudioCommon_Result OH_AudioSessionManager_RegisterAvailableDevicesChangeCallback(OH_AudioSessionManager *,OH_AudioDevice_Usage,OH_AudioSession_AvailableDeviceChangedCallback)"
include/ohaudio/native_audio_session_manager.h,701,OH_AudioSessionManager_RegisterCurrentInputDeviceChangeCallback,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioSession_CurrentInputDeviceChangedCallback callback","OH_AudioCommon_Result OH_AudioSessionManager_RegisterCurrentInputDeviceChangeCallback(OH_AudioSessionManager *,OH_AudioSession_CurrentInputDeviceChangedCallback)"
include/ohaudio/native_audio_session_manager.h,527,OH_AudioSessionManager_RegisterCurrentOutputDeviceChangeCallback,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioSession_CurrentOutputDeviceChangedCallback callback","OH_AudioCommon_Result OH_AudioSessionManager_RegisterCurrentOutputDeviceChangeCallback(OH_AudioSessionManager *,OH_AudioSession_CurrentOutputDeviceChangedCallback)"
include/ohaudio/native_audio_session_manager.h,391,OH_AudioSessionManager_RegisterSessionDeactivatedCallback,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioSession_DeactivatedCallback callback","OH_AudioCommon_Result OH_AudioSessionManager_RegisterSessionDeactivatedCallback(OH_AudioSessionManager *,OH_AudioSession_DeactivatedCallback)"
include/ohaudio/native_audio_session_manager.h,439,OH_AudioSessionManager_RegisterStateChangeCallback,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioSession_StateChangedCallback callback","OH_AudioCommon_Result OH_AudioSessionManager_RegisterStateChangeCallback(OH_AudioSessionManager *,OH_AudioSession_StateChangedCallback)"
include/ohaudio/native_audio_session_manager.h,733,OH_AudioSessionManager_ReleaseDevice,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioDeviceDescriptor * audioDeviceDescriptor","OH_AudioCommon_Result OH_AudioSessionManager_ReleaseDevice(OH_AudioSessionManager *,OH_AudioDeviceDescriptor *)"
include/ohaudio/native_audio_session_manager.h,509,OH_AudioSessionManager_ReleaseDevices,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioDeviceDescriptorArray * audioDeviceDescriptorArray","OH_AudioCommon_Result OH_AudioSessionManager_ReleaseDevices(OH_AudioSessionManager *,OH_AudioDeviceDescriptorArray *)"
include/ohaudio/native_audio_session_manager.h,626,OH_AudioSessionManager_SelectMediaInputDevice,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioDeviceDescriptor * deviceDescriptor","OH_AudioCommon_Result OH_AudioSessionManager_SelectMediaInputDevice(OH_AudioSessionManager *,OH_AudioDeviceDescriptor *)"
include/ohaudio/native_audio_session_manager.h,667,OH_AudioSessionManager_SetBluetoothAndNearlinkPreferredRecordCategory,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioSession_BluetoothAndNearlinkPreferredRecordCategory category","OH_AudioCommon_Result OH_AudioSessionManager_SetBluetoothAndNearlinkPreferredRecordCategory(OH_AudioSessionManager *,OH_AudioSession_BluetoothAndNearlinkPreferredRecordCategory)"
include/ohaudio/native_audio_session_manager.h,475,OH_AudioSessionManager_SetDefaultOutputDevice,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioDevice_Type deviceType","OH_AudioCommon_Result OH_AudioSessionManager_SetDefaultOutputDevice(OH_AudioSessionManager *,OH_AudioDevice_Type)"
include/ohaudio/native_audio_session_manager.h,422,OH_AudioSessionManager_SetScene,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioSession_Scene scene","OH_AudioCommon_Result OH_AudioSessionManager_SetScene(OH_AudioSessionManager *,OH_AudioSession_Scene)"
include/ohaudio/native_audio_session_manager.h,602,OH_AudioSessionManager_UnregisterAvailableDevicesChangeCallback,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioSession_AvailableDeviceChangedCallback callback","OH_AudioCommon_Result OH_AudioSessionManager_UnregisterAvailableDevicesChangeCallback(OH_AudioSessionManager *,OH_AudioSession_AvailableDeviceChangedCallback)"
include/ohaudio/native_audio_session_manager.h,718,OH_AudioSessionManager_UnregisterCurrentInputDeviceChangeCallback,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioSession_CurrentInputDeviceChangedCallback callback","OH_AudioCommon_Result OH_AudioSessionManager_UnregisterCurrentInputDeviceChangeCallback(OH_AudioSessionManager *,OH_AudioSession_CurrentInputDeviceChangedCallback)"
include/ohaudio/native_audio_session_manager.h,544,OH_AudioSessionManager_UnregisterCurrentOutputDeviceChangeCallback,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioSession_CurrentOutputDeviceChangedCallback callback","OH_AudioCommon_Result OH_AudioSessionManager_UnregisterCurrentOutputDeviceChangeCallback(OH_AudioSessionManager *,OH_AudioSession_CurrentOutputDeviceChangedCallback)"
include/ohaudio/native_audio_session_manager.h,406,OH_AudioSessionManager_UnregisterSessionDeactivatedCallback,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioSession_DeactivatedCallback callback","OH_AudioCommon_Result OH_AudioSessionManager_UnregisterSessionDeactivatedCallback(OH_AudioSessionManager *,OH_AudioSession_DeactivatedCallback)"
include/ohaudio/native_audio_session_manager.h,455,OH_AudioSessionManager_UnregisterStateChangeCallback,OH_AudioCommon_Result,"OH_AudioSessionManager * audioSessionManager,OH_AudioSession_StateChangedCallback callback","OH_AudioCommon_Result OH_AudioSessionManager_UnregisterStateChangeCallback(OH_AudioSessionManager *,OH_AudioSession_StateChangedCallback)"
include/ohaudio/native_audio_stream_manager.h,69,OH_AudioManager_GetAudioStreamManager,OH_AudioCommon_Result,OH_AudioStreamManager ** streamManager,OH_AudioCommon_Result OH_AudioManager_GetAudioStreamManager(OH_AudioStreamManager **)
include/ohaudio/native_audio_stream_manager.h,90,OH_AudioStreamManager_GetDirectPlaybackSupport,OH_AudioCommon_Result,"OH_AudioStreamManager * audioStreamManager,OH_AudioStreamInfo * streamInfo,OH_AudioStream_Usage usage,OH_AudioStream_DirectPlaybackMode * directPlaybackMode","OH_AudioCommon_Result OH_AudioStreamManager_GetDirectPlaybackSupport(OH_AudioStreamManager *,OH_AudioStreamInfo *,OH_AudioStream_Usage,OH_AudioStream_DirectPlaybackMode *)"
include/ohaudio/native_audio_stream_manager.h,110,OH_AudioStreamManager_IsAcousticEchoCancelerSupported,OH_AudioCommon_Result,"OH_AudioStreamManager * streamManager,OH_AudioStream_SourceType sourceType,bool * supported","OH_AudioCommon_Result OH_AudioStreamManager_IsAcousticEchoCancelerSupported(OH_AudioStreamManager *,OH_AudioStream_SourceType,bool *)"
include/ohaudio/native_audio_stream_manager.h,127,OH_AudioStreamManager_IsFastPlaybackSupported,bool,"OH_AudioStreamManager * streamManager,OH_AudioStreamInfo * streamInfo,OH_AudioStream_Usage usage","bool OH_AudioStreamManager_IsFastPlaybackSupported(OH_AudioStreamManager *,OH_AudioStreamInfo *,OH_AudioStream_Usage)"
include/ohaudio/native_audio_stream_manager.h,142,OH_AudioStreamManager_IsFastRecordingSupported,bool,"OH_AudioStreamManager * streamManager,OH_AudioStreamInfo * streamInfo,OH_AudioStream_SourceType source","bool OH_AudioStreamManager_IsFastRecordingSupported(OH_AudioStreamManager *,OH_AudioStreamInfo *,OH_AudioStream_SourceType)"
include/ohaudio/native_audio_stream_manager.h,156,OH_AudioStreamManager_IsIntelligentNoiseReductionEnabledForCurrentDevice,bool,"OH_AudioStreamManager * streamManager,OH_AudioStream_SourceType source","bool OH_AudioStreamManager_IsIntelligentNoiseReductionEnabledForCurrentDevice(OH_AudioStreamManager *,OH_AudioStream_SourceType)"
include/ohaudio/native_audio_volume_manager.h,101,OH_AudioManager_GetAudioVolumeManager,OH_AudioCommon_Result,OH_AudioVolumeManager ** volumeManager,OH_AudioCommon_Result OH_AudioManager_GetAudioVolumeManager(OH_AudioVolumeManager **)
include/ohaudio/native_audio_volume_manager.h,119,OH_AudioVolumeManager_GetMaxVolumeByUsage,OH_AudioCommon_Result,"OH_AudioVolumeManager * volumeManager,OH_AudioStream_Usage usage,int32_t * maxVolumeLevel","OH_AudioCommon_Result OH_AudioVolumeManager_GetMaxVolumeByUsage(OH_AudioVolumeManager *,OH_AudioStream_Usage,int32_t *)"
include/ohaudio/native_audio_volume_manager.h,137,OH_AudioVolumeManager_GetMinVolumeByUsage,OH_AudioCommon_Result,"OH_AudioVolumeManager * volumeManager,OH_AudioStream_Usage usage,int32_t * minVolumeLevel","OH_AudioCommon_Result OH_AudioVolumeManager_GetMinVolumeByUsage(OH_AudioVolumeManager *,OH_AudioStream_Usage,int32_t *)"
include/ohaudio/native_audio_volume_manager.h,229,OH_AudioVolumeManager_GetRingerMode,OH_AudioCommon_Result,"OH_AudioVolumeManager * volumeManager,OH_AudioRingerMode * ringerMode","OH_AudioCommon_Result OH_AudioVolumeManager_GetRingerMode(OH_AudioVolumeManager *,OH_AudioRingerMode *)"
include/ohaudio/native_audio_volume_manager.h,155,OH_AudioVolumeManager_GetVolumeByUsage,OH_AudioCommon_Result,"OH_AudioVolumeManager * volumeManager,OH_AudioStream_Usage usage,int32_t * volumeLevel","OH_AudioCommon_Result OH_AudioVolumeManager_GetVolumeByUsage(OH_AudioVolumeManager *,OH_AudioStream_Usage,int32_t *)"
include/ohaudio/native_audio_volume_manager.h,173,OH_AudioVolumeManager_IsMuteByUsage,OH_AudioCommon_Result,"OH_AudioVolumeManager * volumeManager,OH_AudioStream_Usage usage,bool * muted","OH_AudioCommon_Result OH_AudioVolumeManager_IsMuteByUsage(OH_AudioVolumeManager *,OH_AudioStream_Usage,bool *)"
include/ohaudio/native_audio_volume_manager.h,247,OH_AudioVolumeManager_RegisterRingerModeChangeCallback,OH_AudioCommon_Result,"OH_AudioVolumeManager * volumeManager,OH_AudioVolumeManager_OnRingerModeChangeCallback callback,void * userData","OH_AudioCommon_Result OH_AudioVolumeManager_RegisterRingerModeChangeCallback(OH_AudioVolumeManager *,OH_AudioVolumeManager_OnRingerModeChangeCallback,void *)"
include/ohaudio/native_audio_volume_manager.h,192,OH_AudioVolumeManager_RegisterStreamVolumeChangeCallback,OH_AudioCommon_Result,"OH_AudioVolumeManager * volumeManager,OH_AudioStream_Usage usage,OH_AudioVolumeManager_OnStreamVolumeChangeCallback callback,void * userData","OH_AudioCommon_Result OH_AudioVolumeManager_RegisterStreamVolumeChangeCallback(OH_AudioVolumeManager *,OH_AudioStream_Usage,OH_AudioVolumeManager_OnStreamVolumeChangeCallback,void *)"
include/ohaudio/native_audio_volume_manager.h,266,OH_AudioVolumeManager_UnregisterRingerModeChangeCallback,OH_AudioCommon_Result,"OH_AudioVolumeManager * volumeManager,OH_AudioVolumeManager_OnRingerModeChangeCallback callback","OH_AudioCommon_Result OH_AudioVolumeManager_UnregisterRingerModeChangeCallback(OH_AudioVolumeManager *,OH_AudioVolumeManager_OnRingerModeChangeCallback)"
include/ohaudio/native_audio_volume_manager.h,211,OH_AudioVolumeManager_UnregisterStreamVolumeChangeCallback,OH_AudioCommon_Result,"OH_AudioVolumeManager * volumeManager,OH_AudioVolumeManager_OnStreamVolumeChangeCallback callback","OH_AudioCommon_Result OH_AudioVolumeManager_UnregisterStreamVolumeChangeCallback(OH_AudioVolumeManager *,OH_AudioVolumeManager_OnStreamVolumeChangeCallback)"
include/ohaudio/native_audio_manager.h,111,OH_AudioManager_RegisterAudioSceneChangeCallback,OH_AudioCommon_Result,"OH_AudioManager * manager,OH_AudioManager_OnAudioSceneChangeCallback callback,void * userData","OH_AudioCommon_Result OH_AudioManager_RegisterAudioSceneChangeCallback(OH_AudioManager *,OH_AudioManager_OnAudioSceneChangeCallback,void *)"
include/ohaudio/native_audio_manager.h,128,OH_AudioManager_UnregisterAudioSceneChangeCallback,OH_AudioCommon_Result,"OH_AudioManager * manager,OH_AudioManager_OnAudioSceneChangeCallback callback","OH_AudioCommon_Result OH_AudioManager_UnregisterAudioSceneChangeCallback(OH_AudioManager *,OH_AudioManager_OnAudioSceneChangeCallback)"
