file_path,line_no,function_name,return_type,parameter_types,full_signature
include/native_drawing/drawing_text_run.h,232,OH_Drawing_GetRunTextDirection,OH_Drawing_TextDirection,OH_Drawing_Run * run,OH_Drawing_TextDirection OH_Drawing_GetRunTextDirection(OH_Drawing_Run *)
include/native_drawing/drawing_text_run.h,104,OH_Drawing_GetRunTypographicBounds,float,"OH_Drawing_Run * run,float * ascent,float * descent,float * leading","float OH_Drawing_GetRunTypographicBounds(OH_Drawing_Run *,float *,float *,float *)"
include/native_drawing/drawing_text_run.h,116,OH_Drawing_RunPaint,void,"OH_Drawing_Canvas * canvas,OH_Drawing_Run * run,double x,double y","void OH_Drawing_RunPaint(OH_Drawing_Canvas *,OH_Drawing_Run *,double,double)"
include/native_drawing/drawing_text_typography.h,811,OH_Drawing_AddTextStyleDecoration,void,"OH_Drawing_TextStyle * style,int decoration","void OH_Drawing_AddTextStyleDecoration(OH_Drawing_TextStyle *,int)"
include/native_drawing/drawing_text_typography.h,3096,OH_Drawing_CopyTextShadow,OH_Drawing_TextShadow *,OH_Drawing_TextShadow * shadow,OH_Drawing_TextShadow * OH_Drawing_CopyTextShadow(OH_Drawing_TextShadow *)
include/native_drawing/drawing_text_typography.h,3085,OH_Drawing_CopyTextStyle,OH_Drawing_TextStyle *,OH_Drawing_TextStyle * style,OH_Drawing_TextStyle * OH_Drawing_CopyTextStyle(OH_Drawing_TextStyle *)
include/native_drawing/drawing_text_typography.h,3074,OH_Drawing_CopyTypographyStyle,OH_Drawing_TypographyStyle *,OH_Drawing_TypographyStyle * style,OH_Drawing_TypographyStyle * OH_Drawing_CopyTypographyStyle(OH_Drawing_TypographyStyle *)
include/native_drawing/drawing_text_typography.h,1560,OH_Drawing_CreateFontDescriptor,OH_Drawing_FontDescriptor *,void,OH_Drawing_FontDescriptor * OH_Drawing_CreateFontDescriptor(void)
include/native_drawing/drawing_text_typography.h,1580,OH_Drawing_CreateFontParser,OH_Drawing_FontParser *,void,OH_Drawing_FontParser * OH_Drawing_CreateFontParser(void)
include/native_drawing/drawing_text_typography.h,1996,OH_Drawing_CreateTextShadow,OH_Drawing_TextShadow *,void,OH_Drawing_TextShadow * OH_Drawing_CreateTextShadow(void)
include/native_drawing/drawing_text_typography.h,735,OH_Drawing_CreateTextStyle,OH_Drawing_TextStyle *,void,OH_Drawing_TextStyle * OH_Drawing_CreateTextStyle(void)
include/native_drawing/drawing_text_typography.h,2970,OH_Drawing_CreateTextTab,OH_Drawing_TextTab *,"OH_Drawing_TextAlign alignment,float location","OH_Drawing_TextTab * OH_Drawing_CreateTextTab(OH_Drawing_TextAlign,float)"
include/native_drawing/drawing_text_typography.h,1034,OH_Drawing_CreateTypography,OH_Drawing_Typography *,OH_Drawing_TypographyCreate * handler,OH_Drawing_Typography * OH_Drawing_CreateTypography(OH_Drawing_TypographyCreate *)
include/native_drawing/drawing_text_typography.h,980,OH_Drawing_CreateTypographyHandler,OH_Drawing_TypographyCreate *,"OH_Drawing_TypographyStyle * style,OH_Drawing_FontCollection * fontCollection","OH_Drawing_TypographyCreate * OH_Drawing_CreateTypographyHandler(OH_Drawing_TypographyStyle *,OH_Drawing_FontCollection *)"
include/native_drawing/drawing_text_typography.h,682,OH_Drawing_CreateTypographyStyle,OH_Drawing_TypographyStyle *,void,OH_Drawing_TypographyStyle * OH_Drawing_CreateTypographyStyle(void)
include/native_drawing/drawing_text_typography.h,1570,OH_Drawing_DestroyFontDescriptor,void,OH_Drawing_FontDescriptor * descriptor,void OH_Drawing_DestroyFontDescriptor(OH_Drawing_FontDescriptor *)
include/native_drawing/drawing_text_typography.h,1590,OH_Drawing_DestroyFontParser,void,OH_Drawing_FontParser * parser,void OH_Drawing_DestroyFontParser(OH_Drawing_FontParser *)
include/native_drawing/drawing_text_typography.h,1657,OH_Drawing_DestroyLineMetrics,void,OH_Drawing_LineMetrics * lineMetrics,void OH_Drawing_DestroyLineMetrics(OH_Drawing_LineMetrics *)
include/native_drawing/drawing_text_typography.h,2555,OH_Drawing_DestroySystemFontConfigInfo,void,OH_Drawing_FontConfigInfo * drawFontCfgInfo,void OH_Drawing_DestroySystemFontConfigInfo(OH_Drawing_FontConfigInfo *)
include/native_drawing/drawing_text_typography.h,1613,OH_Drawing_DestroySystemFontList,void,"char ** fontList,size_t num","void OH_Drawing_DestroySystemFontList(char **,size_t)"
include/native_drawing/drawing_text_typography.h,2006,OH_Drawing_DestroyTextShadow,void,OH_Drawing_TextShadow * shadow,void OH_Drawing_DestroyTextShadow(OH_Drawing_TextShadow *)
include/native_drawing/drawing_text_typography.h,2098,OH_Drawing_DestroyTextShadows,void,OH_Drawing_TextShadow * shadow,void OH_Drawing_DestroyTextShadows(OH_Drawing_TextShadow *)
include/native_drawing/drawing_text_typography.h,745,OH_Drawing_DestroyTextStyle,void,OH_Drawing_TextStyle * style,void OH_Drawing_DestroyTextStyle(OH_Drawing_TextStyle *)
include/native_drawing/drawing_text_typography.h,2980,OH_Drawing_DestroyTextTab,void,OH_Drawing_TextTab * tab,void OH_Drawing_DestroyTextTab(OH_Drawing_TextTab *)
include/native_drawing/drawing_text_typography.h,1044,OH_Drawing_DestroyTypography,void,OH_Drawing_Typography * typography,void OH_Drawing_DestroyTypography(OH_Drawing_Typography *)
include/native_drawing/drawing_text_typography.h,991,OH_Drawing_DestroyTypographyHandler,void,OH_Drawing_TypographyCreate * handler,void OH_Drawing_DestroyTypographyHandler(OH_Drawing_TypographyCreate *)
include/native_drawing/drawing_text_typography.h,692,OH_Drawing_DestroyTypographyStyle,void,OH_Drawing_TypographyStyle * style,void OH_Drawing_DestroyTypographyStyle(OH_Drawing_TypographyStyle *)
include/native_drawing/drawing_text_typography.h,1625,OH_Drawing_FontParserGetFontByName,OH_Drawing_FontDescriptor *,"OH_Drawing_FontParser * fontParser,const char * name","OH_Drawing_FontDescriptor * OH_Drawing_FontParserGetFontByName(OH_Drawing_FontParser *,const char *)"
include/native_drawing/drawing_text_typography.h,1602,OH_Drawing_FontParserGetSystemFontList,char **,"OH_Drawing_FontParser * fontParser,size_t * num","char ** OH_Drawing_FontParserGetSystemFontList(OH_Drawing_FontParser *,size_t *)"
include/native_drawing/drawing_text_typography.h,1352,OH_Drawing_GetAffinityFromPositionAndAffinity,int,OH_Drawing_PositionAndAffinity * positionandaffinity,int OH_Drawing_GetAffinityFromPositionAndAffinity(OH_Drawing_PositionAndAffinity *)
include/native_drawing/drawing_text_typography.h,1277,OH_Drawing_GetBottomFromTextBox,float,"OH_Drawing_TextBox * textbox,int index","float OH_Drawing_GetBottomFromTextBox(OH_Drawing_TextBox *,int)"
include/native_drawing/drawing_text_typography.h,3027,OH_Drawing_GetDrawingArraySize,size_t,OH_Drawing_Array * drawingArray,size_t OH_Drawing_GetDrawingArraySize(OH_Drawing_Array *)
include/native_drawing/drawing_text_typography.h,1386,OH_Drawing_GetEndFromRange,size_t,OH_Drawing_Range * range,size_t OH_Drawing_GetEndFromRange(OH_Drawing_Range *)
include/native_drawing/drawing_text_typography.h,1241,OH_Drawing_GetLeftFromTextBox,float,"OH_Drawing_TextBox * textbox,int index","float OH_Drawing_GetLeftFromTextBox(OH_Drawing_TextBox *,int)"
include/native_drawing/drawing_text_typography.h,1341,OH_Drawing_GetPositionFromPositionAndAffinity,size_t,OH_Drawing_PositionAndAffinity * positionAndAffinity,size_t OH_Drawing_GetPositionFromPositionAndAffinity(OH_Drawing_PositionAndAffinity *)
include/native_drawing/drawing_text_typography.h,1253,OH_Drawing_GetRightFromTextBox,float,"OH_Drawing_TextBox * textbox,int index","float OH_Drawing_GetRightFromTextBox(OH_Drawing_TextBox *,int)"
include/native_drawing/drawing_text_typography.h,1300,OH_Drawing_GetSizeOfTextBox,size_t,OH_Drawing_TextBox * textBox,size_t OH_Drawing_GetSizeOfTextBox(OH_Drawing_TextBox *)
include/native_drawing/drawing_text_typography.h,1375,OH_Drawing_GetStartFromRange,size_t,OH_Drawing_Range * range,size_t OH_Drawing_GetStartFromRange(OH_Drawing_Range *)
include/native_drawing/drawing_text_typography.h,2545,OH_Drawing_GetSystemFontConfigInfo,OH_Drawing_FontConfigInfo *,OH_Drawing_FontConfigInfoErrorCode * errorCode,OH_Drawing_FontConfigInfo * OH_Drawing_GetSystemFontConfigInfo(OH_Drawing_FontConfigInfoErrorCode *)
include/native_drawing/drawing_text_typography.h,1289,OH_Drawing_GetTextDirectionFromTextBox,int,"OH_Drawing_TextBox * textbox,int index","int OH_Drawing_GetTextDirectionFromTextBox(OH_Drawing_TextBox *,int)"
include/native_drawing/drawing_text_typography.h,2991,OH_Drawing_GetTextTabAlignment,OH_Drawing_TextAlign,OH_Drawing_TextTab * tab,OH_Drawing_TextAlign OH_Drawing_GetTextTabAlignment(OH_Drawing_TextTab *)
include/native_drawing/drawing_text_typography.h,3002,OH_Drawing_GetTextTabLocation,float,OH_Drawing_TextTab * tab,float OH_Drawing_GetTextTabLocation(OH_Drawing_TextTab *)
include/native_drawing/drawing_text_typography.h,1265,OH_Drawing_GetTopFromTextBox,float,"OH_Drawing_TextBox * textbox,int index","float OH_Drawing_GetTopFromTextBox(OH_Drawing_TextBox *,int)"
include/native_drawing/drawing_text_typography.h,1647,OH_Drawing_LineMetricsGetSize,size_t,OH_Drawing_LineMetrics * lineMetrics,size_t OH_Drawing_LineMetricsGetSize(OH_Drawing_LineMetrics *)
include/native_drawing/drawing_text_typography.h,823,OH_Drawing_RemoveTextStyleDecoration,void,"OH_Drawing_TextStyle * style,int decoration","void OH_Drawing_RemoveTextStyleDecoration(OH_Drawing_TextStyle *,int)"
include/native_drawing/drawing_text_typography.h,2954,OH_Drawing_SetTextShadow,void,"OH_Drawing_TextShadow * shadow,uint32_t color,OH_Drawing_Point * offset,double blurRadius","void OH_Drawing_SetTextShadow(OH_Drawing_TextShadow *,uint32_t,OH_Drawing_Point *,double)"
include/native_drawing/drawing_text_typography.h,935,OH_Drawing_SetTextStyleBackgroundBrush,void,"OH_Drawing_TextStyle * style,OH_Drawing_Brush * foregroundPen","void OH_Drawing_SetTextStyleBackgroundBrush(OH_Drawing_TextStyle *,OH_Drawing_Brush *)"
include/native_drawing/drawing_text_typography.h,957,OH_Drawing_SetTextStyleBackgroundPen,void,"OH_Drawing_TextStyle * style,OH_Drawing_Pen * backgroundPen","void OH_Drawing_SetTextStyleBackgroundPen(OH_Drawing_TextStyle *,OH_Drawing_Pen *)"
include/native_drawing/drawing_text_typography.h,2404,OH_Drawing_SetTextStyleBadgeType,void,"OH_Drawing_TextStyle * style,OH_Drawing_TextBadgeType textBadgeType","void OH_Drawing_SetTextStyleBadgeType(OH_Drawing_TextStyle *,OH_Drawing_TextBadgeType)"
include/native_drawing/drawing_text_typography.h,789,OH_Drawing_SetTextStyleBaseLine,void,"OH_Drawing_TextStyle * style,int baseline","void OH_Drawing_SetTextStyleBaseLine(OH_Drawing_TextStyle *,int)"
include/native_drawing/drawing_text_typography.h,756,OH_Drawing_SetTextStyleColor,void,"OH_Drawing_TextStyle * style,uint32_t color","void OH_Drawing_SetTextStyleColor(OH_Drawing_TextStyle *,uint32_t)"
include/native_drawing/drawing_text_typography.h,800,OH_Drawing_SetTextStyleDecoration,void,"OH_Drawing_TextStyle * style,int decoration","void OH_Drawing_SetTextStyleDecoration(OH_Drawing_TextStyle *,int)"
include/native_drawing/drawing_text_typography.h,834,OH_Drawing_SetTextStyleDecorationColor,void,"OH_Drawing_TextStyle * style,uint32_t color","void OH_Drawing_SetTextStyleDecorationColor(OH_Drawing_TextStyle *,uint32_t)"
include/native_drawing/drawing_text_typography.h,1409,OH_Drawing_SetTextStyleDecorationStyle,void,"OH_Drawing_TextStyle * style,int decorationStyle","void OH_Drawing_SetTextStyleDecorationStyle(OH_Drawing_TextStyle *,int)"
include/native_drawing/drawing_text_typography.h,1420,OH_Drawing_SetTextStyleDecorationThicknessScale,void,"OH_Drawing_TextStyle * style,double decorationThicknessScale","void OH_Drawing_SetTextStyleDecorationThicknessScale(OH_Drawing_TextStyle *,double)"
include/native_drawing/drawing_text_typography.h,1466,OH_Drawing_SetTextStyleEllipsis,void,"OH_Drawing_TextStyle * style,const char * ellipsis","void OH_Drawing_SetTextStyleEllipsis(OH_Drawing_TextStyle *,const char *)"
include/native_drawing/drawing_text_typography.h,1479,OH_Drawing_SetTextStyleEllipsisModal,void,"OH_Drawing_TextStyle * style,int ellipsisModal","void OH_Drawing_SetTextStyleEllipsisModal(OH_Drawing_TextStyle *,int)"
include/native_drawing/drawing_text_typography.h,857,OH_Drawing_SetTextStyleFontFamilies,void,"OH_Drawing_TextStyle * style,int fontFamiliesNumber,const char * fontFamilies[]","void OH_Drawing_SetTextStyleFontFamilies(OH_Drawing_TextStyle *,int,const char * fontFamilies[])"
include/native_drawing/drawing_text_typography.h,845,OH_Drawing_SetTextStyleFontHeight,void,"OH_Drawing_TextStyle * style,double fontHeight","void OH_Drawing_SetTextStyleFontHeight(OH_Drawing_TextStyle *,double)"
include/native_drawing/drawing_text_typography.h,767,OH_Drawing_SetTextStyleFontSize,void,"OH_Drawing_TextStyle * style,double fontSize","void OH_Drawing_SetTextStyleFontSize(OH_Drawing_TextStyle *,double)"
include/native_drawing/drawing_text_typography.h,869,OH_Drawing_SetTextStyleFontStyle,void,"OH_Drawing_TextStyle * style,int fontStyle","void OH_Drawing_SetTextStyleFontStyle(OH_Drawing_TextStyle *,int)"
include/native_drawing/drawing_text_typography.h,2415,OH_Drawing_SetTextStyleFontStyleStruct,void,"OH_Drawing_TextStyle * drawingTextStyle,OH_Drawing_FontStyleStruct fontStyle","void OH_Drawing_SetTextStyleFontStyleStruct(OH_Drawing_TextStyle *,OH_Drawing_FontStyleStruct)"
include/native_drawing/drawing_text_typography.h,778,OH_Drawing_SetTextStyleFontWeight,void,"OH_Drawing_TextStyle * style,int fontWeight","void OH_Drawing_SetTextStyleFontWeight(OH_Drawing_TextStyle *,int)"
include/native_drawing/drawing_text_typography.h,891,OH_Drawing_SetTextStyleForegroundBrush,void,"OH_Drawing_TextStyle * style,OH_Drawing_Brush * foregroundBrush","void OH_Drawing_SetTextStyleForegroundBrush(OH_Drawing_TextStyle *,OH_Drawing_Brush *)"
include/native_drawing/drawing_text_typography.h,913,OH_Drawing_SetTextStyleForegroundPen,void,"OH_Drawing_TextStyle * style,OH_Drawing_Pen * foregroundPen","void OH_Drawing_SetTextStyleForegroundPen(OH_Drawing_TextStyle *,OH_Drawing_Pen *)"
include/native_drawing/drawing_text_typography.h,1453,OH_Drawing_SetTextStyleHalfLeading,void,"OH_Drawing_TextStyle * style,bool halfLeading","void OH_Drawing_SetTextStyleHalfLeading(OH_Drawing_TextStyle *,bool)"
include/native_drawing/drawing_text_typography.h,1431,OH_Drawing_SetTextStyleLetterSpacing,void,"OH_Drawing_TextStyle * style,double letterSpacing","void OH_Drawing_SetTextStyleLetterSpacing(OH_Drawing_TextStyle *,double)"
include/native_drawing/drawing_text_typography.h,880,OH_Drawing_SetTextStyleLocale,void,"OH_Drawing_TextStyle * style,const char * locale","void OH_Drawing_SetTextStyleLocale(OH_Drawing_TextStyle *,const char *)"
include/native_drawing/drawing_text_typography.h,1442,OH_Drawing_SetTextStyleWordSpacing,void,"OH_Drawing_TextStyle * style,double wordSpacing","void OH_Drawing_SetTextStyleWordSpacing(OH_Drawing_TextStyle *,double)"
include/native_drawing/drawing_text_typography.h,2438,OH_Drawing_SetTypographyStyleFontStyleStruct,void,"OH_Drawing_TypographyStyle * drawingStyle,OH_Drawing_FontStyleStruct fontStyle","void OH_Drawing_SetTypographyStyleFontStyleStruct(OH_Drawing_TypographyStyle *,OH_Drawing_FontStyleStruct)"
include/native_drawing/drawing_text_typography.h,2566,OH_Drawing_SetTypographyStyleTextStrutStyle,void,"OH_Drawing_TypographyStyle * style,OH_Drawing_StrutStyle * strutstyle","void OH_Drawing_SetTypographyStyleTextStrutStyle(OH_Drawing_TypographyStyle *,OH_Drawing_StrutStyle *)"
include/native_drawing/drawing_text_typography.h,714,OH_Drawing_SetTypographyTextAlign,void,"OH_Drawing_TypographyStyle * style,int align","void OH_Drawing_SetTypographyTextAlign(OH_Drawing_TypographyStyle *,int)"
include/native_drawing/drawing_text_typography.h,3063,OH_Drawing_SetTypographyTextAutoSpace,void,"OH_Drawing_TypographyStyle * style,bool enableAutoSpace","void OH_Drawing_SetTypographyTextAutoSpace(OH_Drawing_TypographyStyle *,bool)"
include/native_drawing/drawing_text_typography.h,1490,OH_Drawing_SetTypographyTextBreakStrategy,void,"OH_Drawing_TypographyStyle * style,int breakStrategy","void OH_Drawing_SetTypographyTextBreakStrategy(OH_Drawing_TypographyStyle *,int)"
include/native_drawing/drawing_text_typography.h,703,OH_Drawing_SetTypographyTextDirection,void,"OH_Drawing_TypographyStyle * style,int direction","void OH_Drawing_SetTypographyTextDirection(OH_Drawing_TypographyStyle *,int)"
include/native_drawing/drawing_text_typography.h,1682,OH_Drawing_SetTypographyTextEllipsis,void,"OH_Drawing_TypographyStyle * style,const char * ellipsis","void OH_Drawing_SetTypographyTextEllipsis(OH_Drawing_TypographyStyle *,const char *)"
include/native_drawing/drawing_text_typography.h,1512,OH_Drawing_SetTypographyTextEllipsisModal,void,"OH_Drawing_TypographyStyle * style,int ellipsisModal","void OH_Drawing_SetTypographyTextEllipsisModal(OH_Drawing_TypographyStyle *,int)"
include/native_drawing/drawing_text_typography.h,1838,OH_Drawing_SetTypographyTextFontFamily,void,"OH_Drawing_TypographyStyle * style,const char * fontFamily","void OH_Drawing_SetTypographyTextFontFamily(OH_Drawing_TypographyStyle *,const char *)"
include/native_drawing/drawing_text_typography.h,1862,OH_Drawing_SetTypographyTextFontHeight,void,"OH_Drawing_TypographyStyle * style,double fontHeight","void OH_Drawing_SetTypographyTextFontHeight(OH_Drawing_TypographyStyle *,double)"
include/native_drawing/drawing_text_typography.h,1850,OH_Drawing_SetTypographyTextFontSize,void,"OH_Drawing_TypographyStyle * style,double fontSize","void OH_Drawing_SetTypographyTextFontSize(OH_Drawing_TypographyStyle *,double)"
include/native_drawing/drawing_text_typography.h,1826,OH_Drawing_SetTypographyTextFontStyle,void,"OH_Drawing_TypographyStyle * style,int fontStyle","void OH_Drawing_SetTypographyTextFontStyle(OH_Drawing_TypographyStyle *,int)"
include/native_drawing/drawing_text_typography.h,1813,OH_Drawing_SetTypographyTextFontWeight,void,"OH_Drawing_TypographyStyle * style,int weight","void OH_Drawing_SetTypographyTextFontWeight(OH_Drawing_TypographyStyle *,int)"
include/native_drawing/drawing_text_typography.h,1874,OH_Drawing_SetTypographyTextHalfLeading,void,"OH_Drawing_TypographyStyle * style,bool halfLeading","void OH_Drawing_SetTypographyTextHalfLeading(OH_Drawing_TypographyStyle *,bool)"
include/native_drawing/drawing_text_typography.h,1925,OH_Drawing_SetTypographyTextLineStyleFontFamilies,void,"OH_Drawing_TypographyStyle * style,int fontFamiliesNumber,const char * fontFamilies[]","void OH_Drawing_SetTypographyTextLineStyleFontFamilies(OH_Drawing_TypographyStyle *,int,const char * fontFamilies[])"
include/native_drawing/drawing_text_typography.h,1950,OH_Drawing_SetTypographyTextLineStyleFontHeight,void,"OH_Drawing_TypographyStyle * style,double lineStyleFontHeight","void OH_Drawing_SetTypographyTextLineStyleFontHeight(OH_Drawing_TypographyStyle *,double)"
include/native_drawing/drawing_text_typography.h,1938,OH_Drawing_SetTypographyTextLineStyleFontSize,void,"OH_Drawing_TypographyStyle * style,double lineStyleFontSize","void OH_Drawing_SetTypographyTextLineStyleFontSize(OH_Drawing_TypographyStyle *,double)"
include/native_drawing/drawing_text_typography.h,1912,OH_Drawing_SetTypographyTextLineStyleFontStyle,void,"OH_Drawing_TypographyStyle * style,int fontStyle","void OH_Drawing_SetTypographyTextLineStyleFontStyle(OH_Drawing_TypographyStyle *,int)"
include/native_drawing/drawing_text_typography.h,1899,OH_Drawing_SetTypographyTextLineStyleFontWeight,void,"OH_Drawing_TypographyStyle * style,int weight","void OH_Drawing_SetTypographyTextLineStyleFontWeight(OH_Drawing_TypographyStyle *,int)"
include/native_drawing/drawing_text_typography.h,1962,OH_Drawing_SetTypographyTextLineStyleHalfLeading,void,"OH_Drawing_TypographyStyle * style,bool lineStyleHalfLeading","void OH_Drawing_SetTypographyTextLineStyleHalfLeading(OH_Drawing_TypographyStyle *,bool)"
include/native_drawing/drawing_text_typography.h,1986,OH_Drawing_SetTypographyTextLineStyleOnly,void,"OH_Drawing_TypographyStyle * style,bool lineStyleOnly","void OH_Drawing_SetTypographyTextLineStyleOnly(OH_Drawing_TypographyStyle *,bool)"
include/native_drawing/drawing_text_typography.h,1974,OH_Drawing_SetTypographyTextLineStyleSpacingScale,void,"OH_Drawing_TypographyStyle * style,double spacingScale","void OH_Drawing_SetTypographyTextLineStyleSpacingScale(OH_Drawing_TypographyStyle *,double)"
include/native_drawing/drawing_text_typography.h,1694,OH_Drawing_SetTypographyTextLocale,void,"OH_Drawing_TypographyStyle * style,const char * locale","void OH_Drawing_SetTypographyTextLocale(OH_Drawing_TypographyStyle *,const char *)"
include/native_drawing/drawing_text_typography.h,725,OH_Drawing_SetTypographyTextMaxLines,void,"OH_Drawing_TypographyStyle * style,int lineNumber","void OH_Drawing_SetTypographyTextMaxLines(OH_Drawing_TypographyStyle *,int)"
include/native_drawing/drawing_text_typography.h,1706,OH_Drawing_SetTypographyTextSplitRatio,void,"OH_Drawing_TypographyStyle * style,float textSplitRatio","void OH_Drawing_SetTypographyTextSplitRatio(OH_Drawing_TypographyStyle *,float)"
include/native_drawing/drawing_text_typography.h,1770,OH_Drawing_SetTypographyTextStyle,void,"OH_Drawing_TypographyStyle * handler,OH_Drawing_TextStyle * style","void OH_Drawing_SetTypographyTextStyle(OH_Drawing_TypographyStyle *,OH_Drawing_TextStyle *)"
include/native_drawing/drawing_text_typography.h,3016,OH_Drawing_SetTypographyTextTab,void,"OH_Drawing_TypographyStyle * style,OH_Drawing_TextTab * tab","void OH_Drawing_SetTypographyTextTab(OH_Drawing_TypographyStyle *,OH_Drawing_TextTab *)"
include/native_drawing/drawing_text_typography.h,3039,OH_Drawing_SetTypographyTextTrailingSpaceOptimized,void,"OH_Drawing_TypographyStyle * style,bool trailingSpaceOptimized","void OH_Drawing_SetTypographyTextTrailingSpaceOptimized(OH_Drawing_TypographyStyle *,bool)"
include/native_drawing/drawing_text_typography.h,1886,OH_Drawing_SetTypographyTextUseLineStyle,void,"OH_Drawing_TypographyStyle * style,bool useLineStyle","void OH_Drawing_SetTypographyTextUseLineStyle(OH_Drawing_TypographyStyle *,bool)"
include/native_drawing/drawing_text_typography.h,1501,OH_Drawing_SetTypographyTextWordBreakType,void,"OH_Drawing_TypographyStyle * style,int wordBreakType","void OH_Drawing_SetTypographyTextWordBreakType(OH_Drawing_TypographyStyle *,int)"
include/native_drawing/drawing_text_typography.h,2381,OH_Drawing_SetTypographyVerticalAlignment,void,"OH_Drawing_TypographyStyle * style,OH_Drawing_TextVerticalAlignment align","void OH_Drawing_SetTypographyVerticalAlignment(OH_Drawing_TypographyStyle *,OH_Drawing_TextVerticalAlignment)"
include/native_drawing/drawing_text_typography.h,2157,OH_Drawing_TextStyleAddFontFeature,void,"OH_Drawing_TextStyle * style,const char * tag,int value","void OH_Drawing_TextStyleAddFontFeature(OH_Drawing_TextStyle *,const char *,int)"
include/native_drawing/drawing_text_typography.h,2169,OH_Drawing_TextStyleAddFontVariation,void,"OH_Drawing_TextStyle * style,const char * axis,const float value","void OH_Drawing_TextStyleAddFontVariation(OH_Drawing_TextStyle *,const char *,const float)"
include/native_drawing/drawing_text_typography.h,2041,OH_Drawing_TextStyleAddShadow,void,"OH_Drawing_TextStyle * style,const OH_Drawing_TextShadow * shadow","void OH_Drawing_TextStyleAddShadow(OH_Drawing_TextStyle *,const OH_Drawing_TextShadow *)"
include/native_drawing/drawing_text_typography.h,2213,OH_Drawing_TextStyleClearFontFeature,void,OH_Drawing_TextStyle * style,void OH_Drawing_TextStyleClearFontFeature(OH_Drawing_TextStyle *)
include/native_drawing/drawing_text_typography.h,2051,OH_Drawing_TextStyleClearShadows,void,OH_Drawing_TextStyle * style,void OH_Drawing_TextStyleClearShadows(OH_Drawing_TextStyle *)
include/native_drawing/drawing_text_typography.h,2313,OH_Drawing_TextStyleDestroyFontFamilies,void,"char ** fontFamilies,size_t num","void OH_Drawing_TextStyleDestroyFontFamilies(char **,size_t)"
include/native_drawing/drawing_text_typography.h,2192,OH_Drawing_TextStyleDestroyFontFeatures,void,"OH_Drawing_FontFeature * fontFeature,size_t fontFeatureSize","void OH_Drawing_TextStyleDestroyFontFeatures(OH_Drawing_FontFeature *,size_t)"
include/native_drawing/drawing_text_typography.h,946,OH_Drawing_TextStyleGetBackgroundBrush,void,"OH_Drawing_TextStyle * style,OH_Drawing_Brush * backgroundBrush","void OH_Drawing_TextStyleGetBackgroundBrush(OH_Drawing_TextStyle *,OH_Drawing_Brush *)"
include/native_drawing/drawing_text_typography.h,968,OH_Drawing_TextStyleGetBackgroundPen,void,"OH_Drawing_TextStyle * style,OH_Drawing_Pen * backgroundPen","void OH_Drawing_TextStyleGetBackgroundPen(OH_Drawing_TextStyle *,OH_Drawing_Pen *)"
include/native_drawing/drawing_text_typography.h,2290,OH_Drawing_TextStyleGetBaseline,OH_Drawing_TextBaseline,OH_Drawing_TextStyle * style,OH_Drawing_TextBaseline OH_Drawing_TextStyleGetBaseline(OH_Drawing_TextStyle *)
include/native_drawing/drawing_text_typography.h,2235,OH_Drawing_TextStyleGetBaselineShift,double,OH_Drawing_TextStyle * style,double OH_Drawing_TextStyleGetBaselineShift(OH_Drawing_TextStyle *)
include/native_drawing/drawing_text_typography.h,2246,OH_Drawing_TextStyleGetColor,uint32_t,OH_Drawing_TextStyle * style,uint32_t OH_Drawing_TextStyleGetColor(OH_Drawing_TextStyle *)
include/native_drawing/drawing_text_typography.h,2257,OH_Drawing_TextStyleGetDecorationStyle,OH_Drawing_TextDecorationStyle,OH_Drawing_TextStyle * style,OH_Drawing_TextDecorationStyle OH_Drawing_TextStyleGetDecorationStyle(OH_Drawing_TextStyle *)
include/native_drawing/drawing_text_typography.h,2302,OH_Drawing_TextStyleGetFontFamilies,char **,"OH_Drawing_TextStyle * style,size_t * num","char ** OH_Drawing_TextStyleGetFontFamilies(OH_Drawing_TextStyle *,size_t *)"
include/native_drawing/drawing_text_typography.h,2203,OH_Drawing_TextStyleGetFontFeatureSize,size_t,OH_Drawing_TextStyle * style,size_t OH_Drawing_TextStyleGetFontFeatureSize(OH_Drawing_TextStyle *)
include/native_drawing/drawing_text_typography.h,2181,OH_Drawing_TextStyleGetFontFeatures,OH_Drawing_FontFeature *,OH_Drawing_TextStyle * style,OH_Drawing_FontFeature * OH_Drawing_TextStyleGetFontFeatures(OH_Drawing_TextStyle *)
include/native_drawing/drawing_text_typography.h,2357,OH_Drawing_TextStyleGetFontHeight,double,OH_Drawing_TextStyle * style,double OH_Drawing_TextStyleGetFontHeight(OH_Drawing_TextStyle *)
include/native_drawing/drawing_text_typography.h,1783,OH_Drawing_TextStyleGetFontMetrics,bool,"OH_Drawing_Typography * typography,OH_Drawing_TextStyle * style,OH_Drawing_Font_Metrics * fontmetrics","bool OH_Drawing_TextStyleGetFontMetrics(OH_Drawing_Typography *,OH_Drawing_TextStyle *,OH_Drawing_Font_Metrics *)"
include/native_drawing/drawing_text_typography.h,2324,OH_Drawing_TextStyleGetFontSize,double,OH_Drawing_TextStyle * style,double OH_Drawing_TextStyleGetFontSize(OH_Drawing_TextStyle *)
