source_package,declaration,status,target_package,target_declaration
platform.gles32,GL_MAX_VIEWPORT_DIMS,mapped,platform.gles32,
platform.gles32,GL_MEDIUM_FLOAT,mapped,platform.gles32,
platform.gles32,GL_MEDIUM_INT,mapped,platform.gles32,
platform.gles32,GL_MIN,mapped,platform.gles32,
platform.gles32,GL_MINOR_VERSION,mapped,platform.gles32,
platform.gles32,GL_MIN_FRAGMENT_INTERPOLATION_OFFSET,mapped,platform.gles32,
platform.gles32,GL_MIN_PROGRAM_TEXEL_OFFSET,mapped,platform.gles32,
platform.gles32,GL_MIN_PROGRAM_TEXTURE_GATHER_OFFSET,mapped,platform.gles32,
platform.gles32,GL_MIN_SAMPLE_SHADING_VALUE,mapped,platform.gles32,
platform.gles32,GL_MIRRORED_REPEAT,mapped,platform.gles32,
platform.gles32,GL_MULTIPLY,mapped,platform.gles32,
platform.gles32,GL_MULTISAMPLE_LINE_WIDTH_GRANULARITY,mapped,platform.gles32,
platform.gles32,GL_MULTISAMPLE_LINE_WIDTH_RANGE,mapped,platform.gles32,
platform.gles32,GL_NAME_LENGTH,mapped,platform.gles32,
platform.gles32,GL_NEAREST,mapped,platform.gles32,
platform.gles32,GL_NEAREST_MIPMAP_LINEAR,mapped,platform.gles32,
platform.gles32,GL_NEAREST_MIPMAP_NEAREST,mapped,platform.gles32,
platform.gles32,GL_NEVER,mapped,platform.gles32,
platform.gles32,GL_NICEST,mapped,platform.gles32,
platform.gles32,GL_NONE,mapped,platform.gles32,
platform.gles32,GL_NOTEQUAL,mapped,platform.gles32,
platform.gles32,GL_NO_ERROR,mapped,platform.gles32,
platform.gles32,GL_NO_RESET_NOTIFICATION,mapped,platform.gles32,
platform.gles32,GL_NUM_ACTIVE_VARIABLES,mapped,platform.gles32,
platform.gles32,GL_NUM_COMPRESSED_TEXTURE_FORMATS,mapped,platform.gles32,
platform.gles32,GL_NUM_EXTENSIONS,mapped,platform.gles32,
platform.gles32,GL_NUM_PROGRAM_BINARY_FORMATS,mapped,platform.gles32,
platform.gles32,GL_NUM_SAMPLE_COUNTS,mapped,platform.gles32,
platform.gles32,GL_NUM_SHADER_BINARY_FORMATS,mapped,platform.gles32,
platform.gles32,GL_OBJECT_TYPE,mapped,platform.gles32,
platform.gles32,GL_OFFSET,mapped,platform.gles32,
platform.gles32,GL_ONE,mapped,platform.gles32,
platform.gles32,GL_ONE_MINUS_CONSTANT_ALPHA,mapped,platform.gles32,
platform.gles32,GL_ONE_MINUS_CONSTANT_COLOR,mapped,platform.gles32,
platform.gles32,GL_ONE_MINUS_DST_ALPHA,mapped,platform.gles32,
platform.gles32,GL_ONE_MINUS_DST_COLOR,mapped,platform.gles32,
platform.gles32,GL_ONE_MINUS_SRC_ALPHA,mapped,platform.gles32,
platform.gles32,GL_ONE_MINUS_SRC_COLOR,mapped,platform.gles32,
platform.gles32,GL_OUT_OF_MEMORY,mapped,platform.gles32,
platform.gles32,GL_OVERLAY,mapped,platform.gles32,
platform.gles32,GL_PACK_ALIGNMENT,mapped,platform.gles32,
platform.gles32,GL_PACK_ROW_LENGTH,mapped,platform.gles32,
platform.gles32,GL_PACK_SKIP_PIXELS,mapped,platform.gles32,
platform.gles32,GL_PACK_SKIP_ROWS,mapped,platform.gles32,
platform.gles32,GL_PATCHES,mapped,platform.gles32,
platform.gles32,GL_PATCH_VERTICES,mapped,platform.gles32,
platform.gles32,GL_PIXEL_BUFFER_BARRIER_BIT,mapped,platform.gles32,
platform.gles32,GL_PIXEL_PACK_BUFFER,mapped,platform.gles32,
platform.gles32,GL_PIXEL_PACK_BUFFER_BINDING,mapped,platform.gles32,
platform.gles32,GL_PIXEL_UNPACK_BUFFER,mapped,platform.gles32,
platform.gles32,GL_PIXEL_UNPACK_BUFFER_BINDING,mapped,platform.gles32,
platform.gles32,GL_POINTS,mapped,platform.gles32,
platform.gles32,GL_POLYGON_OFFSET_FACTOR,mapped,platform.gles32,
platform.gles32,GL_POLYGON_OFFSET_FILL,mapped,platform.gles32,
platform.gles32,GL_POLYGON_OFFSET_UNITS,mapped,platform.gles32,
platform.gles32,GL_PRIMITIVES_GENERATED,mapped,platform.gles32,
platform.gles32,GL_PRIMITIVE_BOUNDING_BOX,mapped,platform.gles32,
platform.gles32,GL_PRIMITIVE_RESTART_FIXED_INDEX,mapped,platform.gles32,
platform.gles32,GL_PRIMITIVE_RESTART_FOR_PATCHES_SUPPORTED,mapped,platform.gles32,
platform.gles32,GL_PROGRAM,mapped,platform.gles32,
platform.gles32,GL_PROGRAM_BINARY_FORMATS,mapped,platform.gles32,
platform.gles32,GL_PROGRAM_BINARY_LENGTH,mapped,platform.gles32,
platform.gles32,GL_PROGRAM_BINARY_RETRIEVABLE_HINT,mapped,platform.gles32,
platform.gles32,GL_PROGRAM_INPUT,mapped,platform.gles32,
platform.gles32,GL_PROGRAM_OUTPUT,mapped,platform.gles32,
platform.gles32,GL_PROGRAM_PIPELINE,mapped,platform.gles32,
platform.gles32,GL_PROGRAM_PIPELINE_BINDING,mapped,platform.gles32,
platform.gles32,GL_PROGRAM_SEPARABLE,mapped,platform.gles32,
platform.gles32,GL_QUADS,mapped,platform.gles32,
platform.gles32,GL_QUERY,mapped,platform.gles32,
platform.gles32,GL_QUERY_RESULT,mapped,platform.gles32,
platform.gles32,GL_QUERY_RESULT_AVAILABLE,mapped,platform.gles32,
platform.gles32,GL_R11F_G11F_B10F,mapped,platform.gles32,
platform.gles32,GL_R16F,mapped,platform.gles32,
platform.gles32,GL_R16I,mapped,platform.gles32,
platform.gles32,GL_R16UI,mapped,platform.gles32,
platform.gles32,GL_R32F,mapped,platform.gles32,
platform.gles32,GL_R32I,mapped,platform.gles32,
platform.gles32,GL_R32UI,mapped,platform.gles32,
platform.gles32,GL_R8,mapped,platform.gles32,
platform.gles32,GL_R8I,mapped,platform.gles32,
platform.gles32,GL_R8UI,mapped,platform.gles32,
platform.gles32,GL_R8_SNORM,mapped,platform.gles32,
platform.gles32,GL_RASTERIZER_DISCARD,mapped,platform.gles32,
platform.gles32,GL_READ_BUFFER,mapped,platform.gles32,
platform.gles32,GL_READ_FRAMEBUFFER,mapped,platform.gles32,
platform.gles32,GL_READ_FRAMEBUFFER_BINDING,mapped,platform.gles32,
platform.gles32,GL_READ_ONLY,mapped,platform.gles32,
platform.gles32,GL_READ_WRITE,mapped,platform.gles32,
platform.gles32,GL_RED,mapped,platform.gles32,
platform.gles32,GL_RED_BITS,mapped,platform.gles32,
platform.gles32,GL_RED_INTEGER,mapped,platform.gles32,
platform.gles32,GL_REFERENCED_BY_COMPUTE_SHADER,mapped,platform.gles32,
platform.gles32,GL_REFERENCED_BY_FRAGMENT_SHADER,mapped,platform.gles32,
platform.gles32,GL_REFERENCED_BY_GEOMETRY_SHADER,mapped,platform.gles32,
platform.gles32,GL_REFERENCED_BY_TESS_CONTROL_SHADER,mapped,platform.gles32,
platform.gles32,GL_REFERENCED_BY_TESS_EVALUATION_SHADER,mapped,platform.gles32,
platform.gles32,GL_REFERENCED_BY_VERTEX_SHADER,mapped,platform.gles32,
platform.gles32,GL_RENDERBUFFER,mapped,platform.gles32,
platform.gles32,GL_RENDERBUFFER_ALPHA_SIZE,mapped,platform.gles32,
platform.gles32,GL_RENDERBUFFER_BINDING,mapped,platform.gles32,
platform.gles32,GL_RENDERBUFFER_BLUE_SIZE,mapped,platform.gles32,
platform.gles32,GL_RENDERBUFFER_DEPTH_SIZE,mapped,platform.gles32,
platform.gles32,GL_RENDERBUFFER_GREEN_SIZE,mapped,platform.gles32,
platform.gles32,GL_RENDERBUFFER_HEIGHT,mapped,platform.gles32,
platform.gles32,GL_RENDERBUFFER_INTERNAL_FORMAT,mapped,platform.gles32,
platform.gles32,GL_RENDERBUFFER_RED_SIZE,mapped,platform.gles32,
platform.gles32,GL_RENDERBUFFER_SAMPLES,mapped,platform.gles32,
platform.gles32,GL_RENDERBUFFER_STENCIL_SIZE,mapped,platform.gles32,
platform.gles32,GL_RENDERBUFFER_WIDTH,mapped,platform.gles32,
platform.gles32,GL_RENDERER,mapped,platform.gles32,
platform.gles32,GL_REPEAT,mapped,platform.gles32,
platform.gles32,GL_REPLACE,mapped,platform.gles32,
platform.gles32,GL_RESET_NOTIFICATION_STRATEGY,mapped,platform.gles32,
platform.gles32,GL_RG,mapped,platform.gles32,
platform.gles32,GL_RG16F,mapped,platform.gles32,
platform.gles32,GL_RG16I,mapped,platform.gles32,
platform.gles32,GL_RG16UI,mapped,platform.gles32,
platform.gles32,GL_RG32F,mapped,platform.gles32,
platform.gles32,GL_RG32I,mapped,platform.gles32,
platform.gles32,GL_RG32UI,mapped,platform.gles32,
platform.gles32,GL_RG8,mapped,platform.gles32,
platform.gles32,GL_RG8I,mapped,platform.gles32,
platform.gles32,GL_RG8UI,mapped,platform.gles32,
platform.gles32,GL_RG8_SNORM,mapped,platform.gles32,
platform.gles32,GL_RGB,mapped,platform.gles32,
platform.gles32,GL_RGB10_A2,mapped,platform.gles32,
platform.gles32,GL_RGB10_A2UI,mapped,platform.gles32,
platform.gles32,GL_RGB16F,mapped,platform.gles32,
platform.gles32,GL_RGB16I,mapped,platform.gles32,
platform.gles32,GL_RGB16UI,mapped,platform.gles32,
platform.gles32,GL_RGB32F,mapped,platform.gles32,
platform.gles32,GL_RGB32I,mapped,platform.gles32,
platform.gles32,GL_RGB32UI,mapped,platform.gles32,
platform.gles32,GL_RGB565,mapped,platform.gles32,
platform.gles32,GL_RGB5_A1,mapped,platform.gles32,
platform.gles32,GL_RGB8,mapped,platform.gles32,
platform.gles32,GL_RGB8I,mapped,platform.gles32,
platform.gles32,GL_RGB8UI,mapped,platform.gles32,
platform.gles32,GL_RGB8_SNORM,mapped,platform.gles32,
platform.gles32,GL_RGB9_E5,mapped,platform.gles32,
platform.gles32,GL_RGBA,mapped,platform.gles32,
platform.gles32,GL_RGBA16F,mapped,platform.gles32,
platform.gles32,GL_RGBA16I,mapped,platform.gles32,
platform.gles32,GL_RGBA16UI,mapped,platform.gles32,
platform.gles32,GL_RGBA32F,mapped,platform.gles32,
platform.gles32,GL_RGBA32I,mapped,platform.gles32,
platform.gles32,GL_RGBA32UI,mapped,platform.gles32,
platform.gles32,GL_RGBA4,mapped,platform.gles32,
platform.gles32,GL_RGBA8,mapped,platform.gles32,
platform.gles32,GL_RGBA8I,mapped,platform.gles32,
platform.gles32,GL_RGBA8UI,mapped,platform.gles32,
platform.gles32,GL_RGBA8_SNORM,mapped,platform.gles32,
platform.gles32,GL_RGBA_INTEGER,mapped,platform.gles32,
platform.gles32,GL_RGB_INTEGER,mapped,platform.gles32,
platform.gles32,GL_RG_INTEGER,mapped,platform.gles32,
platform.gles32,GL_SAMPLER,mapped,platform.gles32,
platform.gles32,GL_SAMPLER_2D,mapped,platform.gles32,
platform.gles32,GL_SAMPLER_2D_ARRAY,mapped,platform.gles32,
platform.gles32,GL_SAMPLER_2D_ARRAY_SHADOW,mapped,platform.gles32,
platform.gles32,GL_SAMPLER_2D_MULTISAMPLE,mapped,platform.gles32,
platform.gles32,GL_SAMPLER_2D_MULTISAMPLE_ARRAY,mapped,platform.gles32,
platform.gles32,GL_SAMPLER_2D_SHADOW,mapped,platform.gles32,
platform.gles32,GL_SAMPLER_3D,mapped,platform.gles32,
platform.gles32,GL_SAMPLER_BINDING,mapped,platform.gles32,
platform.gles32,GL_SAMPLER_BUFFER,mapped,platform.gles32,
platform.gles32,GL_SAMPLER_CUBE,mapped,platform.gles32,
platform.gles32,GL_SAMPLER_CUBE_MAP_ARRAY,mapped,platform.gles32,
platform.gles32,GL_SAMPLER_CUBE_MAP_ARRAY_SHADOW,mapped,platform.gles32,
platform.gles32,GL_SAMPLER_CUBE_SHADOW,mapped,platform.gles32,
platform.gles32,GL_SAMPLES,mapped,platform.gles32,
platform.gles32,GL_SAMPLE_ALPHA_TO_COVERAGE,mapped,platform.gles32,
platform.gles32,GL_SAMPLE_BUFFERS,mapped,platform.gles32,
platform.gles32,GL_SAMPLE_COVERAGE,mapped,platform.gles32,
platform.gles32,GL_SAMPLE_COVERAGE_INVERT,mapped,platform.gles32,
platform.gles32,GL_SAMPLE_COVERAGE_VALUE,mapped,platform.gles32,
platform.gles32,GL_SAMPLE_MASK,mapped,platform.gles32,
platform.gles32,GL_SAMPLE_MASK_VALUE,mapped,platform.gles32,
platform.gles32,GL_SAMPLE_POSITION,mapped,platform.gles32,
platform.gles32,GL_SAMPLE_SHADING,mapped,platform.gles32,
platform.gles32,GL_SCISSOR_BOX,mapped,platform.gles32,
platform.gles32,GL_SCISSOR_TEST,mapped,platform.gles32,
platform.gles32,GL_SCREEN,mapped,platform.gles32,
platform.gles32,GL_SEPARATE_ATTRIBS,mapped,platform.gles32,
platform.gles32,GL_SHADER,mapped,platform.gles32,
platform.gles32,GL_SHADER_BINARY_FORMATS,mapped,platform.gles32,
platform.gles32,GL_SHADER_COMPILER,mapped,platform.gles32,
platform.gles32,GL_SHADER_IMAGE_ACCESS_BARRIER_BIT,mapped,platform.gles32,
platform.gles32,GL_SHADER_SOURCE_LENGTH,mapped,platform.gles32,
platform.gles32,GL_SHADER_STORAGE_BARRIER_BIT,mapped,platform.gles32,
platform.gles32,GL_SHADER_STORAGE_BLOCK,mapped,platform.gles32,
platform.gles32,GL_SHADER_STORAGE_BUFFER,mapped,platform.gles32,
platform.gles32,GL_SHADER_STORAGE_BUFFER_BINDING,mapped,platform.gles32,
platform.gles32,GL_SHADER_STORAGE_BUFFER_OFFSET_ALIGNMENT,mapped,platform.gles32,
platform.gles32,GL_SHADER_STORAGE_BUFFER_SIZE,mapped,platform.gles32,
platform.gles32,GL_SHADER_STORAGE_BUFFER_START,mapped,platform.gles32,
platform.gles32,GL_SHADER_TYPE,mapped,platform.gles32,
platform.gles32,GL_SHADING_LANGUAGE_VERSION,mapped,platform.gles32,
platform.gles32,GL_SHORT,mapped,platform.gles32,
platform.gles32,GL_SIGNALED,mapped,platform.gles32,
platform.gles32,GL_SIGNED_NORMALIZED,mapped,platform.gles32,
platform.gles32,GL_SOFTLIGHT,mapped,platform.gles32,
platform.gles32,GL_SRC_ALPHA,mapped,platform.gles32,
platform.gles32,GL_SRC_ALPHA_SATURATE,mapped,platform.gles32,
platform.gles32,GL_SRC_COLOR,mapped,platform.gles32,
platform.gles32,GL_SRGB,mapped,platform.gles32,
platform.gles32,GL_SRGB8,mapped,platform.gles32,
platform.gles32,GL_SRGB8_ALPHA8,mapped,platform.gles32,
platform.gles32,GL_STACK_OVERFLOW,mapped,platform.gles32,
platform.gles32,GL_STACK_UNDERFLOW,mapped,platform.gles32,
platform.gles32,GL_STATIC_COPY,mapped,platform.gles32,
platform.gles32,GL_STATIC_DRAW,mapped,platform.gles32,
platform.gles32,GL_STATIC_READ,mapped,platform.gles32,
platform.gles32,GL_STENCIL,mapped,platform.gles32,
platform.gles32,GL_STENCIL_ATTACHMENT,mapped,platform.gles32,
platform.gles32,GL_STENCIL_BACK_FAIL,mapped,platform.gles32,
platform.gles32,GL_STENCIL_BACK_FUNC,mapped,platform.gles32,
platform.gles32,GL_STENCIL_BACK_PASS_DEPTH_FAIL,mapped,platform.gles32,
platform.gles32,GL_STENCIL_BACK_PASS_DEPTH_PASS,mapped,platform.gles32,
platform.gles32,GL_STENCIL_BACK_REF,mapped,platform.gles32,
platform.gles32,GL_STENCIL_BACK_VALUE_MASK,mapped,platform.gles32,
platform.gles32,GL_STENCIL_BACK_WRITEMASK,mapped,platform.gles32,
platform.gles32,GL_STENCIL_BITS,mapped,platform.gles32,
platform.gles32,GL_STENCIL_BUFFER_BIT,mapped,platform.gles32,
platform.gles32,GL_STENCIL_CLEAR_VALUE,mapped,platform.gles32,
platform.gles32,GL_STENCIL_FAIL,mapped,platform.gles32,
platform.gles32,GL_STENCIL_FUNC,mapped,platform.gles32,
platform.gles32,GL_STENCIL_INDEX,mapped,platform.gles32,
platform.gles32,GL_STENCIL_INDEX8,mapped,platform.gles32,
platform.gles32,GL_STENCIL_PASS_DEPTH_FAIL,mapped,platform.gles32,
platform.gles32,GL_STENCIL_PASS_DEPTH_PASS,mapped,platform.gles32,
platform.gles32,GL_STENCIL_REF,mapped,platform.gles32,
platform.gles32,GL_STENCIL_TEST,mapped,platform.gles32,
platform.gles32,GL_STENCIL_VALUE_MASK,mapped,platform.gles32,
platform.gles32,GL_STENCIL_WRITEMASK,mapped,platform.gles32,
platform.gles32,GL_STREAM_COPY,mapped,platform.gles32,
platform.gles32,GL_STREAM_DRAW,mapped,platform.gles32,
platform.gles32,GL_STREAM_READ,mapped,platform.gles32,
platform.gles32,GL_SUBPIXEL_BITS,mapped,platform.gles32,
platform.gles32,GL_SYNC_CONDITION,mapped,platform.gles32,
platform.gles32,GL_SYNC_FENCE,mapped,platform.gles32,
platform.gles32,GL_SYNC_FLAGS,mapped,platform.gles32,
platform.gles32,GL_SYNC_FLUSH_COMMANDS_BIT,mapped,platform.gles32,
platform.gles32,GL_SYNC_GPU_COMMANDS_COMPLETE,mapped,platform.gles32,
platform.gles32,GL_SYNC_STATUS,mapped,platform.gles32,
platform.gles32,GL_TESS_CONTROL_OUTPUT_VERTICES,mapped,platform.gles32,
platform.gles32,GL_TESS_CONTROL_SHADER,mapped,platform.gles32,
platform.gles32,GL_TESS_CONTROL_SHADER_BIT,mapped,platform.gles32,
platform.gles32,GL_TESS_EVALUATION_SHADER,mapped,platform.gles32,
platform.gles32,GL_TESS_EVALUATION_SHADER_BIT,mapped,platform.gles32,
platform.gles32,GL_TESS_GEN_MODE,mapped,platform.gles32,
platform.gles32,GL_TESS_GEN_POINT_MODE,mapped,platform.gles32,
platform.gles32,GL_TESS_GEN_SPACING,mapped,platform.gles32,
platform.gles32,GL_TESS_GEN_VERTEX_ORDER,mapped,platform.gles32,
platform.gles32,GL_TEXTURE,mapped,platform.gles32,
platform.gles32,GL_TEXTURE0,mapped,platform.gles32,
platform.gles32,GL_TEXTURE1,mapped,platform.gles32,
platform.gles32,GL_TEXTURE10,mapped,platform.gles32,
platform.gles32,GL_TEXTURE11,mapped,platform.gles32,
platform.gles32,GL_TEXTURE12,mapped,platform.gles32,
platform.gles32,GL_TEXTURE13,mapped,platform.gles32,
platform.gles32,GL_TEXTURE14,mapped,platform.gles32,
platform.gles32,GL_TEXTURE15,mapped,platform.gles32,
platform.gles32,GL_TEXTURE16,mapped,platform.gles32,
platform.gles32,GL_TEXTURE17,mapped,platform.gles32,
platform.gles32,GL_TEXTURE18,mapped,platform.gles32,
platform.gles32,GL_TEXTURE19,mapped,platform.gles32,
platform.gles32,GL_TEXTURE2,mapped,platform.gles32,
platform.gles32,GL_TEXTURE20,mapped,platform.gles32,
platform.gles32,GL_TEXTURE21,mapped,platform.gles32,
platform.gles32,GL_TEXTURE22,mapped,platform.gles32,
platform.gles32,GL_TEXTURE23,mapped,platform.gles32,
platform.gles32,GL_TEXTURE24,mapped,platform.gles32,
platform.gles32,GL_TEXTURE25,mapped,platform.gles32,
platform.gles32,GL_TEXTURE26,mapped,platform.gles32,
platform.gles32,GL_TEXTURE27,mapped,platform.gles32,
platform.gles32,GL_TEXTURE28,mapped,platform.gles32,
platform.gles32,GL_TEXTURE29,mapped,platform.gles32,
platform.gles32,GL_TEXTURE3,mapped,platform.gles32,
platform.gles32,GL_TEXTURE30,mapped,platform.gles32,
platform.gles32,GL_TEXTURE31,mapped,platform.gles32,
platform.gles32,GL_TEXTURE4,mapped,platform.gles32,
platform.gles32,GL_TEXTURE5,mapped,platform.gles32,
platform.gles32,GL_TEXTURE6,mapped,platform.gles32,
platform.gles32,GL_TEXTURE7,mapped,platform.gles32,
platform.gles32,GL_TEXTURE8,mapped,platform.gles32,
platform.gles32,GL_TEXTURE9,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_2D,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_2D_ARRAY,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_2D_MULTISAMPLE,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_2D_MULTISAMPLE_ARRAY,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_3D,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_ALPHA_SIZE,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_ALPHA_TYPE,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_BASE_LEVEL,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_BINDING_2D,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_BINDING_2D_ARRAY,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_BINDING_2D_MULTISAMPLE,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_BINDING_2D_MULTISAMPLE_ARRAY,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_BINDING_3D,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_BINDING_BUFFER,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_BINDING_CUBE_MAP,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_BINDING_CUBE_MAP_ARRAY,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_BLUE_SIZE,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_BLUE_TYPE,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_BORDER_COLOR,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_BUFFER,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_BUFFER_BINDING,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_BUFFER_DATA_STORE_BINDING,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_BUFFER_OFFSET,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_BUFFER_OFFSET_ALIGNMENT,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_BUFFER_SIZE,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_COMPARE_FUNC,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_COMPARE_MODE,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_COMPRESSED,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_CUBE_MAP,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_CUBE_MAP_ARRAY,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_CUBE_MAP_NEGATIVE_X,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_CUBE_MAP_NEGATIVE_Y,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_CUBE_MAP_NEGATIVE_Z,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_CUBE_MAP_POSITIVE_X,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_CUBE_MAP_POSITIVE_Y,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_CUBE_MAP_POSITIVE_Z,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_DEPTH,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_DEPTH_SIZE,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_DEPTH_TYPE,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_FETCH_BARRIER_BIT,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_FIXED_SAMPLE_LOCATIONS,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_GREEN_SIZE,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_GREEN_TYPE,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_HEIGHT,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_IMMUTABLE_FORMAT,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_IMMUTABLE_LEVELS,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_INTERNAL_FORMAT,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_MAG_FILTER,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_MAX_LEVEL,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_MAX_LOD,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_MIN_FILTER,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_MIN_LOD,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_RED_SIZE,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_RED_TYPE,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_SAMPLES,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_SHARED_SIZE,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_STENCIL_SIZE,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_SWIZZLE_A,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_SWIZZLE_B,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_SWIZZLE_G,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_SWIZZLE_R,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_UPDATE_BARRIER_BIT,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_WIDTH,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_WRAP_R,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_WRAP_S,mapped,platform.gles32,
platform.gles32,GL_TEXTURE_WRAP_T,mapped,platform.gles32,
platform.gles32,GL_TIMEOUT_EXPIRED,mapped,platform.gles32,
platform.gles32,GL_TIMEOUT_IGNORED,mapped,platform.gles32,
platform.gles32,GL_TOP_LEVEL_ARRAY_SIZE,mapped,platform.gles32,
platform.gles32,GL_TOP_LEVEL_ARRAY_STRIDE,mapped,platform.gles32,
platform.gles32,GL_TRANSFORM_FEEDBACK,mapped,platform.gles32,
platform.gles32,GL_TRANSFORM_FEEDBACK_ACTIVE,mapped,platform.gles32,
platform.gles32,GL_TRANSFORM_FEEDBACK_BARRIER_BIT,mapped,platform.gles32,
platform.gles32,GL_TRANSFORM_FEEDBACK_BINDING,mapped,platform.gles32,
platform.gles32,GL_TRANSFORM_FEEDBACK_BUFFER,mapped,platform.gles32,
platform.gles32,GL_TRANSFORM_FEEDBACK_BUFFER_BINDING,mapped,platform.gles32,
platform.gles32,GL_TRANSFORM_FEEDBACK_BUFFER_MODE,mapped,platform.gles32,
platform.gles32,GL_TRANSFORM_FEEDBACK_BUFFER_SIZE,mapped,platform.gles32,
platform.gles32,GL_TRANSFORM_FEEDBACK_BUFFER_START,mapped,platform.gles32,
platform.gles32,GL_TRANSFORM_FEEDBACK_PAUSED,mapped,platform.gles32,
platform.gles32,GL_TRANSFORM_FEEDBACK_PRIMITIVES_WRITTEN,mapped,platform.gles32,
platform.gles32,GL_TRANSFORM_FEEDBACK_VARYING,mapped,platform.gles32,
platform.gles32,GL_TRANSFORM_FEEDBACK_VARYINGS,mapped,platform.gles32,
platform.gles32,GL_TRANSFORM_FEEDBACK_VARYING_MAX_LENGTH,mapped,platform.gles32,
platform.gles32,GL_TRIANGLES,mapped,platform.gles32,
platform.gles32,GL_TRIANGLES_ADJACENCY,mapped,platform.gles32,
platform.gles32,GL_TRIANGLE_FAN,mapped,platform.gles32,
platform.gles32,GL_TRIANGLE_STRIP,mapped,platform.gles32,
platform.gles32,GL_TRIANGLE_STRIP_ADJACENCY,mapped,platform.gles32,
platform.gles32,GL_TRUE,mapped,platform.gles32,
platform.gles32,GL_TYPE,mapped,platform.gles32,
platform.gles32,GL_UNDEFINED_VERTEX,mapped,platform.gles32,
platform.gles32,GL_UNIFORM,mapped,platform.gles32,
platform.gles32,GL_UNIFORM_ARRAY_STRIDE,mapped,platform.gles32,
platform.gles32,GL_UNIFORM_BARRIER_BIT,mapped,platform.gles32,
platform.gles32,GL_UNIFORM_BLOCK,mapped,platform.gles32,
platform.gles32,GL_UNIFORM_BLOCK_ACTIVE_UNIFORMS,mapped,platform.gles32,
platform.gles32,GL_UNIFORM_BLOCK_ACTIVE_UNIFORM_INDICES,mapped,platform.gles32,
