symbol,package_count,packages
PFNGLGENVERTEXARRAYSPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGENVERTEXARRAYSPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETACTIVEATTRIBPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETACTIVEATTRIBPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETACTIVEUNIFORMBLOCKIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETACTIVEUNIFORMBLOCKIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETACTIVEUNIFORMBLOCKNAMEPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETACTIVEUNIFORMBLOCKNAMEPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETACTIVEUNIFORMPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETACTIVEUNIFORMPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETACTIVEUNIFORMSIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETACTIVEUNIFORMSIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETATTACHEDSHADERSPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETATTACHEDSHADERSPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETATTRIBLOCATIONPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETATTRIBLOCATIONPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETBOOLEANI_VPROC,2,platform.gles31|platform.gles32
PFNGLGETBOOLEANI_VPROCVar,2,platform.gles31|platform.gles32
PFNGLGETBOOLEANVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETBOOLEANVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETBUFFERPARAMETERI64VPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETBUFFERPARAMETERI64VPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETBUFFERPARAMETERIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETBUFFERPARAMETERIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETBUFFERPOINTERVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETBUFFERPOINTERVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETDEBUGMESSAGELOGPROC,1,platform.gles32
PFNGLGETDEBUGMESSAGELOGPROCVar,1,platform.gles32
PFNGLGETERRORPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETERRORPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETFLOATVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETFLOATVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETFRAGDATALOCATIONPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETFRAGDATALOCATIONPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETFRAMEBUFFERATTACHMENTPARAMETERIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETFRAMEBUFFERATTACHMENTPARAMETERIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETFRAMEBUFFERPARAMETERIVPROC,2,platform.gles31|platform.gles32
PFNGLGETFRAMEBUFFERPARAMETERIVPROCVar,2,platform.gles31|platform.gles32
PFNGLGETGRAPHICSRESETSTATUSPROC,1,platform.gles32
PFNGLGETGRAPHICSRESETSTATUSPROCVar,1,platform.gles32
PFNGLGETINTEGER64I_VPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETINTEGER64I_VPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETINTEGER64VPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETINTEGER64VPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETINTEGERI_VPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETINTEGERI_VPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETINTEGERVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETINTEGERVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETINTERNALFORMATIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETINTERNALFORMATIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETMULTISAMPLEFVPROC,2,platform.gles31|platform.gles32
PFNGLGETMULTISAMPLEFVPROCVar,2,platform.gles31|platform.gles32
PFNGLGETNUNIFORMFVPROC,1,platform.gles32
PFNGLGETNUNIFORMFVPROCVar,1,platform.gles32
PFNGLGETNUNIFORMIVPROC,1,platform.gles32
PFNGLGETNUNIFORMIVPROCVar,1,platform.gles32
PFNGLGETNUNIFORMUIVPROC,1,platform.gles32
PFNGLGETNUNIFORMUIVPROCVar,1,platform.gles32
PFNGLGETOBJECTLABELPROC,1,platform.gles32
PFNGLGETOBJECTLABELPROCVar,1,platform.gles32
PFNGLGETOBJECTPTRLABELPROC,1,platform.gles32
PFNGLGETOBJECTPTRLABELPROCVar,1,platform.gles32
PFNGLGETPOINTERVPROC,1,platform.gles32
PFNGLGETPOINTERVPROCVar,1,platform.gles32
PFNGLGETPROGRAMBINARYPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETPROGRAMBINARYPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETPROGRAMINFOLOGPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETPROGRAMINFOLOGPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETPROGRAMINTERFACEIVPROC,2,platform.gles31|platform.gles32
PFNGLGETPROGRAMINTERFACEIVPROCVar,2,platform.gles31|platform.gles32
PFNGLGETPROGRAMIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETPROGRAMIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETPROGRAMPIPELINEINFOLOGPROC,2,platform.gles31|platform.gles32
PFNGLGETPROGRAMPIPELINEINFOLOGPROCVar,2,platform.gles31|platform.gles32
PFNGLGETPROGRAMPIPELINEIVPROC,2,platform.gles31|platform.gles32
PFNGLGETPROGRAMPIPELINEIVPROCVar,2,platform.gles31|platform.gles32
PFNGLGETPROGRAMRESOURCEINDEXPROC,2,platform.gles31|platform.gles32
PFNGLGETPROGRAMRESOURCEINDEXPROCVar,2,platform.gles31|platform.gles32
PFNGLGETPROGRAMRESOURCEIVPROC,2,platform.gles31|platform.gles32
PFNGLGETPROGRAMRESOURCEIVPROCVar,2,platform.gles31|platform.gles32
PFNGLGETPROGRAMRESOURCELOCATIONPROC,2,platform.gles31|platform.gles32
PFNGLGETPROGRAMRESOURCELOCATIONPROCVar,2,platform.gles31|platform.gles32
PFNGLGETPROGRAMRESOURCENAMEPROC,2,platform.gles31|platform.gles32
PFNGLGETPROGRAMRESOURCENAMEPROCVar,2,platform.gles31|platform.gles32
PFNGLGETQUERYIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETQUERYIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETQUERYOBJECTUIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETQUERYOBJECTUIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETRENDERBUFFERPARAMETERIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETRENDERBUFFERPARAMETERIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETSAMPLERPARAMETERFVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETSAMPLERPARAMETERFVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETSAMPLERPARAMETERIIVPROC,1,platform.gles32
PFNGLGETSAMPLERPARAMETERIIVPROCVar,1,platform.gles32
PFNGLGETSAMPLERPARAMETERIUIVPROC,1,platform.gles32
PFNGLGETSAMPLERPARAMETERIUIVPROCVar,1,platform.gles32
PFNGLGETSAMPLERPARAMETERIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETSAMPLERPARAMETERIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETSHADERINFOLOGPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETSHADERINFOLOGPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETSHADERIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETSHADERIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETSHADERPRECISIONFORMATPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETSHADERPRECISIONFORMATPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETSHADERSOURCEPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETSHADERSOURCEPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETSTRINGIPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETSTRINGIPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETSTRINGPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETSTRINGPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETSYNCIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETSYNCIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETTEXLEVELPARAMETERFVPROC,2,platform.gles31|platform.gles32
PFNGLGETTEXLEVELPARAMETERFVPROCVar,2,platform.gles31|platform.gles32
PFNGLGETTEXLEVELPARAMETERIVPROC,2,platform.gles31|platform.gles32
PFNGLGETTEXLEVELPARAMETERIVPROCVar,2,platform.gles31|platform.gles32
PFNGLGETTEXPARAMETERFVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETTEXPARAMETERFVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETTEXPARAMETERIIVPROC,1,platform.gles32
PFNGLGETTEXPARAMETERIIVPROCVar,1,platform.gles32
PFNGLGETTEXPARAMETERIUIVPROC,1,platform.gles32
PFNGLGETTEXPARAMETERIUIVPROCVar,1,platform.gles32
PFNGLGETTEXPARAMETERIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETTEXPARAMETERIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETTRANSFORMFEEDBACKVARYINGPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETTRANSFORMFEEDBACKVARYINGPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETUNIFORMBLOCKINDEXPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETUNIFORMBLOCKINDEXPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETUNIFORMFVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETUNIFORMFVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETUNIFORMINDICESPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETUNIFORMINDICESPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETUNIFORMIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETUNIFORMIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETUNIFORMLOCATIONPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETUNIFORMLOCATIONPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETUNIFORMUIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETUNIFORMUIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETVERTEXATTRIBFVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETVERTEXATTRIBFVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETVERTEXATTRIBIIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETVERTEXATTRIBIIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETVERTEXATTRIBIUIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETVERTEXATTRIBIUIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETVERTEXATTRIBIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETVERTEXATTRIBIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETVERTEXATTRIBPOINTERVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLGETVERTEXATTRIBPOINTERVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLHINTPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLHINTPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLINVALIDATEFRAMEBUFFERPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLINVALIDATEFRAMEBUFFERPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLINVALIDATESUBFRAMEBUFFERPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLINVALIDATESUBFRAMEBUFFERPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISBUFFERPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISBUFFERPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISENABLEDIPROC,1,platform.gles32
PFNGLISENABLEDIPROCVar,1,platform.gles32
PFNGLISENABLEDPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISENABLEDPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISFRAMEBUFFERPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISFRAMEBUFFERPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISPROGRAMPIPELINEPROC,2,platform.gles31|platform.gles32
PFNGLISPROGRAMPIPELINEPROCVar,2,platform.gles31|platform.gles32
PFNGLISPROGRAMPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISPROGRAMPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISQUERYPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISQUERYPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISRENDERBUFFERPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISRENDERBUFFERPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISSAMPLERPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISSAMPLERPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISSHADERPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISSHADERPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISSYNCPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISSYNCPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISTEXTUREPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISTEXTUREPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISTRANSFORMFEEDBACKPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISTRANSFORMFEEDBACKPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISVERTEXARRAYPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLISVERTEXARRAYPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLLINEWIDTHPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLLINEWIDTHPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLLINKPROGRAMPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLLINKPROGRAMPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLMAPBUFFERRANGEPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLMAPBUFFERRANGEPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLMEMORYBARRIERBYREGIONPROC,2,platform.gles31|platform.gles32
PFNGLMEMORYBARRIERBYREGIONPROCVar,2,platform.gles31|platform.gles32
PFNGLMEMORYBARRIERPROC,2,platform.gles31|platform.gles32
PFNGLMEMORYBARRIERPROCVar,2,platform.gles31|platform.gles32
PFNGLMINSAMPLESHADINGPROC,1,platform.gles32
PFNGLMINSAMPLESHADINGPROCVar,1,platform.gles32
PFNGLOBJECTLABELPROC,1,platform.gles32
PFNGLOBJECTLABELPROCVar,1,platform.gles32
PFNGLOBJECTPTRLABELPROC,1,platform.gles32
PFNGLOBJECTPTRLABELPROCVar,1,platform.gles32
PFNGLPATCHPARAMETERIPROC,1,platform.gles32
PFNGLPATCHPARAMETERIPROCVar,1,platform.gles32
PFNGLPAUSETRANSFORMFEEDBACKPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLPAUSETRANSFORMFEEDBACKPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLPIXELSTOREIPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLPIXELSTOREIPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLPOLYGONOFFSETPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLPOLYGONOFFSETPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLPOPDEBUGGROUPPROC,1,platform.gles32
PFNGLPOPDEBUGGROUPPROCVar,1,platform.gles32
PFNGLPRIMITIVEBOUNDINGBOXPROC,1,platform.gles32
PFNGLPRIMITIVEBOUNDINGBOXPROCVar,1,platform.gles32
PFNGLPROGRAMBINARYPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLPROGRAMBINARYPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLPROGRAMPARAMETERIPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLPROGRAMPARAMETERIPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM1FPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM1FPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM1FVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM1FVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM1IPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM1IPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM1IVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM1IVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM1UIPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM1UIPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM1UIVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM1UIVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM2FPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM2FPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM2FVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM2FVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM2IPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM2IPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM2IVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM2IVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM2UIPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM2UIPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM2UIVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM2UIVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM3FPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM3FPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM3FVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM3FVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM3IPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM3IPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM3IVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM3IVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM3UIPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM3UIPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM3UIVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM3UIVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM4FPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM4FPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM4FVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM4FVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM4IPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM4IPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM4IVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM4IVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM4UIPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM4UIPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM4UIVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORM4UIVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORMMATRIX2FVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORMMATRIX2FVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORMMATRIX2X3FVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORMMATRIX2X3FVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORMMATRIX2X4FVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORMMATRIX2X4FVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORMMATRIX3FVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORMMATRIX3FVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORMMATRIX3X2FVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORMMATRIX3X2FVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORMMATRIX3X4FVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORMMATRIX3X4FVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORMMATRIX4FVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORMMATRIX4FVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORMMATRIX4X2FVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORMMATRIX4X2FVPROCVar,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORMMATRIX4X3FVPROC,2,platform.gles31|platform.gles32
PFNGLPROGRAMUNIFORMMATRIX4X3FVPROCVar,2,platform.gles31|platform.gles32
PFNGLPUSHDEBUGGROUPPROC,1,platform.gles32
PFNGLPUSHDEBUGGROUPPROCVar,1,platform.gles32
PFNGLREADBUFFERPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLREADBUFFERPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLREADNPIXELSPROC,1,platform.gles32
PFNGLREADNPIXELSPROCVar,1,platform.gles32
PFNGLREADPIXELSPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLREADPIXELSPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLRELEASESHADERCOMPILERPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLRELEASESHADERCOMPILERPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLRENDERBUFFERSTORAGEMULTISAMPLEPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLRENDERBUFFERSTORAGEMULTISAMPLEPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLRENDERBUFFERSTORAGEPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLRENDERBUFFERSTORAGEPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLRESUMETRANSFORMFEEDBACKPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLRESUMETRANSFORMFEEDBACKPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSAMPLECOVERAGEPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSAMPLECOVERAGEPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSAMPLEMASKIPROC,2,platform.gles31|platform.gles32
PFNGLSAMPLEMASKIPROCVar,2,platform.gles31|platform.gles32
PFNGLSAMPLERPARAMETERFPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSAMPLERPARAMETERFPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSAMPLERPARAMETERFVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSAMPLERPARAMETERFVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSAMPLERPARAMETERIIVPROC,1,platform.gles32
PFNGLSAMPLERPARAMETERIIVPROCVar,1,platform.gles32
PFNGLSAMPLERPARAMETERIPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSAMPLERPARAMETERIPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSAMPLERPARAMETERIUIVPROC,1,platform.gles32
PFNGLSAMPLERPARAMETERIUIVPROCVar,1,platform.gles32
PFNGLSAMPLERPARAMETERIVPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSAMPLERPARAMETERIVPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSCISSORPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSCISSORPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSHADERBINARYPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSHADERBINARYPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSHADERSOURCEPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSHADERSOURCEPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSTENCILFUNCPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSTENCILFUNCPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSTENCILFUNCSEPARATEPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSTENCILFUNCSEPARATEPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSTENCILMASKPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSTENCILMASKPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSTENCILMASKSEPARATEPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSTENCILMASKSEPARATEPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSTENCILOPPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSTENCILOPPROCVar,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSTENCILOPSEPARATEPROC,3,platform.gles3|platform.gles31|platform.gles32
PFNGLSTENCILOPSEPARATEPROCVar,3,platform.gles3|platform.gles31|platform.gles32
